"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Ariel Jurado","Rangers","2","4","0","0","5.32","8","8","46.0","55","27","7","27","13","1.49","5.31","2.61","5.11","0.4","17030"
"Sean Reid-Foley","Blue Jays","3","4","0","0","5.15","8","8","47.0","47","27","7","45","25","1.53","8.60","4.78","5.12","0.3","17034"
"Burch Smith","Brewers","0","0","0","0","5.18","0","2","2.0","1","1","0","2","1","1.51","9.52","4.72","5.13","0.0","12784"
"James Bourque","Nationals","0","0","0","0","5.11","0","3","3.0","3","2","0","3","2","1.58","8.70","5.11","5.13","0.0","16668"
"Matt Harvey","","4","5","0","0","5.18","13","13","74.0","82","42","13","55","23","1.43","6.74","2.84","5.14","0.4","11713"
"Peter Lambert","Rockies","2","3","0","0","5.36","8","8","42.0","50","25","8","30","11","1.45","6.37","2.41","5.14","0.3","17969"
"Shelby Miller","Brewers","0","0","0","0","5.35","0","0","3.0","3","2","0","2","1","1.54","7.50","3.92","5.14","0.0","10197"
"Ivan Nova","White Sox","3","4","0","0","5.09","10","10","58.0","66","33","11","40","14","1.39","6.26","2.23","5.15","0.4","1994"
"Rico Garcia","Rockies","0","1","0","0","5.27","2","2","9.0","9","5","2","8","3","1.47","7.94","3.68","5.17","0.1","sa918679"
"Allen Webster","Cubs","0","0","0","0","5.06","0","2","2.0","2","1","0","1","1","1.50","7.74","3.93","5.18","0.0","3993"
"Wei-Chung Wang","Athletics","0","0","0","0","5.02","0","6","6.0","7","3","1","4","2","1.47","6.47","3.39","5.18","0.0","14382"
"Jake Jewell","Angels","0","0","0","0","4.97","0","5","5.0","5","3","1","4","2","1.52","7.30","4.12","5.18","0.0","16958"
"Drew Smyly","Phillies","2","3","0","0","4.97","9","9","50.0","50","28","11","54","19","1.37","9.68","3.47","5.18","0.3","11760"
"Tyson Ross","Tigers","1","1","0","0","5.28","2","2","13.0","14","7","2","9","6","1.56","6.55","4.18","5.18","0.1","7872"
"Justin Lawrence","Rockies","0","0","0","0","5.18","0","2","2.0","2","1","0","1","1","1.66","7.58","5.49","5.19","0.0","sa875567"
"Jose Ruiz","White Sox","1","1","0","3","5.05","0","18","18.0","18","10","3","18","11","1.57","8.79","5.34","5.20","0.0","14552"
"Dylan Covey","White Sox","2","3","0","0","5.25","4","15","33.0","36","19","5","24","14","1.53","6.63","3.89","5.21","0.1","14825"
"Ervin Santana","Mets","0","0","0","0","5.06","1","1","6.0","6","3","1","4","2","1.39","6.68","2.90","5.21","0.0","3200"
"Sam Howard","Rockies","0","1","0","1","5.29","0","11","11.0","12","6","2","9","5","1.51","7.85","3.81","5.21","0.0","16265"
"JC Ramirez","Angels","2","2","0","0","5.09","3","14","31.0","34","17","5","21","11","1.47","6.12","3.23","5.21","0.1","8302"
"Eduardo Jimenez","","0","0","0","0","5.44","0","7","7.0","7","4","1","7","3","1.55","8.98","4.66","5.22","0.0","sa3001404"
"Jacob Webb","Pirates","0","0","0","0","5.44","0","6","6.0","6","4","1","6","3","1.55","8.98","4.66","5.22","0.0","sa3004799"
"Justin Dunn","Mariners","0","1","0","0","5.06","1","1","8.0","8","5","1","7","4","1.45","8.00","4.05","5.22","0.0","sa738718"
"Jefry Rodriguez","Indians","0","0","0","0","5.24","1","1","3.0","3","2","0","2","2","1.60","6.97","4.85","5.23","0.0","17018"
"Brock Stewart","Blue Jays","1","1","0","0","5.16","2","12","22.0","23","12","4","18","8","1.43","7.61","3.37","5.23","0.0","16727"
"Taylor Clarke","Diamondbacks","1","1","0","0","5.27","2","2","14.0","16","8","3","12","5","1.45","7.31","3.21","5.24","0.1","17611"
"Glenn Sparkman","Royals","2","3","0","0","5.35","6","14","45.0","53","26","8","27","12","1.45","5.50","2.36","5.24","0.1","15200"
"Zach Plesac","Indians","3","3","0","0","5.12","8","8","47.0","50","27","9","38","16","1.40","7.32","3.00","5.25","0.3","19979"
"Jimmy Cordero","White Sox","1","1","0","1","5.04","0","13","13.0","13","7","2","12","8","1.60","8.12","5.49","5.26","0.0","15690"
"Adbert Alzolay","Cubs","1","1","0","0","5.20","2","3","10.0","11","6","2","9","5","1.49","7.76","3.95","5.26","0.1","17859"
"Joseph Palumbo","Rangers","1","1","0","0","5.15","3","3","18.0","19","10","3","15","8","1.50","7.75","4.01","5.27","0.1","17035"
"Adrian Sampson","Rangers","2","3","0","0","5.42","8","8","47.0","55","28","9","32","11","1.43","6.17","2.17","5.28","0.4","13339"
"Josh Osich","White Sox","0","1","0","3","5.38","0","16","16.0","18","10","3","14","7","1.50","7.77","3.72","5.28","-0.1","11528"
"Luis Escobar","Pirates","0","0","0","0","5.25","0","2","2.0","2","1","0","1","1","1.65","7.86","5.66","5.28","0.0","17345"
"Jeremy Hellickson","Nationals","0","0","0","0","5.21","1","1","6.0","7","3","1","4","2","1.42","6.41","2.86","5.29","0.0","4371"
"Edinson Volquez","Rangers","0","1","0","0","5.43","2","3","10.0","12","6","2","8","5","1.62","6.73","4.53","5.29","0.1","3990"
"Cole Irvin","Phillies","0","0","0","0","5.17","1","2","5.0","5","3","1","3","1","1.42","6.63","2.79","5.29","0.0","19244"
"Edgar Garcia","Phillies","0","1","0","1","5.26","0","9","9.0","9","6","2","10","5","1.51","9.51","4.73","5.29","0.0","19276"
"John Means","Orioles","2","4","0","0","5.27","9","9","50.0","56","29","10","37","14","1.42","6.62","2.59","5.29","0.4","16269"
"Taylor Hearn","Rangers","0","0","0","0","5.26","1","1","3.0","3","2","1","3","2","1.55","8.51","4.81","5.29","0.0","18325"
"Triston McKenzie","Indians","0","0","0","0","5.16","1","1","3.0","3","2","1","3","1","1.41","8.09","3.55","5.30","0.0","sa874760"
"Kolby Allard","Rangers","1","1","0","0","5.21","4","4","20.0","22","12","4","16","8","1.48","7.00","3.64","5.32","0.1","18694"
"Jason Vargas","Phillies","3","5","0","0","5.32","10","10","56.0","61","33","12","50","20","1.44","8.07","3.21","5.32","0.4","8044"
"Eric Skoglund","Royals","1","1","0","0","5.26","3","3","20.0","22","12","4","13","7","1.45","6.06","2.96","5.33","0.1","16155"
"Cody Carroll","Orioles","0","0","0","0","5.14","0","2","2.0","2","1","0","2","1","1.54","8.88","5.15","5.34","0.0","17664"
"Yency Almonte","Rockies","0","1","0","0","5.45","0","9","9.0","10","6","2","8","4","1.58","7.39","4.34","5.34","0.0","15068"
"Thomas Pannone","Blue Jays","2","3","0","0","5.28","7","12","46.0","49","27","9","41","18","1.43","8.02","3.43","5.35","0.2","17281"
"Drew Anderson","Phillies","0","0","0","0","5.29","0","2","2.0","2","1","0","1","1","1.46","7.83","3.62","5.35","0.0","15130"
"Dillon Tate","Orioles","0","1","0","0","5.33","0","9","9.0","11","6","2","6","4","1.52","6.18","3.42","5.36","0.0","17796"
"Ricardo Sanchez","Mariners","0","0","0","0","5.09","0","0","3.0","3","2","0","2","1","1.49","6.63","3.88","5.37","0.0","sa830302"
"Stephen Nogosek","Mets","0","0","0","0","5.33","0","8","8.0","8","5","1","8","5","1.61","8.86","5.61","5.37","0.0","19545"
"Kyle Bird","Rangers","0","0","0","0","5.25","0","9","9.0","10","6","1","8","5","1.61","8.05","5.18","5.37","0.0","16618"
"Jimmy Yacabonis","Orioles","1","1","0","3","5.33","0","17","17.0","18","10","3","14","9","1.56","7.27","4.52","5.38","0.0","15157"
"Foster Griffin","Royals","0","0","0","0","5.26","0","0","3.0","3","2","0","2","1","1.50","6.28","3.69","5.39","0.0","sa828674"
"Nick Tropeano","Angels","1","1","0","0","5.23","3","3","17.0","18","10","3","15","6","1.45","7.81","3.47","5.41","0.1","12385"
"Tayler Scott","Orioles","0","0","0","0","5.31","0","3","3.0","3","2","0","3","2","1.61","7.60","5.02","5.41","0.0","13652"
"Keury Mella","Reds","0","0","0","0","5.26","1","1","3.0","3","2","1","2","1","1.52","6.95","4.10","5.43","0.0","15964"
"Zac Reininger","Tigers","0","1","0","0","5.45","0","12","12.0","13","7","2","8","5","1.54","6.47","3.84","5.43","0.0","15285"
"Matt Wotherspoon","Orioles","0","0","0","0","5.39","0","2","2.0","2","1","0","1","1","1.50","8.18","4.11","5.44","0.0","16452"
"Manny Banuelos","White Sox","0","1","0","0","5.31","2","2","9.0","9","5","2","9","5","1.58","8.49","5.08","5.45","0.0","5365"
"Locke St. John","Rangers","1","1","0","4","5.36","0","14","14.0","15","8","3","13","7","1.57","8.17","4.67","5.45","0.0","16850"
"Aaron Brooks","Orioles","2","3","0","0","5.48","6","6","35.0","42","22","7","25","11","1.49","6.45","2.81","5.45","0.2","12272"
"Gregory Soto","Tigers","1","1","0","0","5.39","2","5","13.0","13","8","2","10","8","1.71","7.14","5.99","5.45","0.0","19677"
"Carson Fulmer","White Sox","1","1","0","0","5.32","0","11","11.0","11","7","2","11","7","1.62","8.38","5.57","5.49","0.0","18311"
"Elieser Hernandez","Marlins","2","5","0","0","5.40","8","13","54.0","56","32","11","49","23","1.47","8.09","3.83","5.51","0.0","16933"
"Harrison Musgrave","Rockies","0","0","0","0","5.61","0","2","2.0","2","1","0","1","1","1.55","7.50","4.06","5.52","0.0","16532"
"Gabriel Ynoa","Orioles","1","2","0","0","5.65","5","5","27.0","32","17","5","16","8","1.50","5.49","2.70","5.52","0.1","12938"
"Scott Blewett","Royals","0","0","0","0","5.39","0","3","3.0","3","2","1","2","1","1.49","6.21","3.53","5.53","0.0","sa828695"
"Kyle Kubat","White Sox","0","0","0","0","5.34","1","1","3.0","3","2","1","2","1","1.47","5.74","3.05","5.56","0.0","sa827380"
"Adam Plutko","Indians","2","3","0","0","5.59","7","8","40.0","45","25","9","30","11","1.42","6.90","2.62","5.59","0.1","15846"
"Chance Adams","Yankees","0","0","0","0","5.38","1","5","8.0","8","5","1","7","4","1.55","7.98","4.66","5.60","0.0","18135"
"Marco Estrada","Athletics","1","1","0","0","5.50","2","2","11.0","12","7","2","8","4","1.43","6.39","3.36","5.61","0.0","1118"
"Rookie Davis","Pirates","0","0","0","0","5.62","1","1","3.0","3","2","1","2","1","1.55","6.43","3.41","5.61","0.0","14962"
"James Shields","","2","3","0","0","5.59","8","8","49.0","54","30","10","39","19","1.49","7.25","3.54","5.64","0.1","7059"
"Elvis Luciano","Blue Jays","0","0","0","0","5.49","0","1","1.0","2","1","0","1","1","1.66","6.38","5.16","5.66","0.0","20632"
"Ryan Carpenter","Tigers","1","2","0","0","5.76","4","4","22.0","26","14","5","16","7","1.48","6.55","2.74","5.69","0.0","12699"
"Hector Santiago","White Sox","1","1","0","0","5.33","2","4","14.0","14","8","3","12","8","1.53","8.03","4.85","5.70","0.0","4026"
"Stephen Gonsalves","Twins","0","0","0","0","5.46","1","1","3.0","3","2","1","3","2","1.58","7.80","5.14","5.77","0.0","15492"
"Yennsy Diaz","Blue Jays","0","0","0","0","5.58","0","1","1.0","2","1","0","1","1","1.51","7.18","4.12","5.78","0.0","20218"
"Ross Detwiler","White Sox","1","3","0","0","5.81","6","11","39.0","46","25","8","24","15","1.57","5.64","3.46","5.80","0.0","2859"
"Jesus Tinoco","Rockies","0","1","0","0","6.01","0","8","8.0","9","5","2","6","3","1.59","6.80","3.59","5.82","0.0","16300"
"Jake Woodford","Cardinals","0","0","0","0","5.73","1","1","3.0","3","2","1","2","2","1.61","6.56","4.74","5.85","0.0","sa874753"
"C.D. Pelham","Rangers","0","0","0","0","5.54","0","2","2.0","2","1","0","1","1","1.78","7.96","7.07","5.87","0.0","19820"
"Anthony Kay","Blue Jays","1","1","0","0","5.69","2","2","14.0","15","9","3","11","6","1.52","7.20","4.11","5.89","0.0","sa738470"
"Asher Wojciechowski","Orioles","2","3","0","0","5.75","7","7","41.0","44","26","10","38","16","1.45","8.36","3.47","5.89","0.1","10836"
"Julian Fernandez","Marlins","0","0","0","0","5.59","0","3","3.0","3","2","0","2","2","1.78","6.64","6.62","5.90","0.0","sa737347"
"Tom Eshelman","Orioles","1","3","0","0","5.85","7","7","37.0","44","24","8","23","11","1.50","5.67","2.77","5.91","0.1","18361"
"Ryan Castellani","Rockies","0","0","0","0","6.05","0","0","3.0","3","2","1","2","2","1.65","6.90","4.78","5.94","0.0","sa828689"
"Edwin Jackson","Tigers","0","1","0","0","5.86","2","2","9.0","11","6","2","7","4","1.58","6.45","3.98","5.95","0.0","1841"
"Pedro Payano","Rangers","2","3","0","0","5.80","6","9","39.0","41","25","7","31","22","1.61","7.28","5.03","5.95","0.0","18313"
"Hunter Harvey","Orioles","0","0","0","0","5.90","1","1","3.0","3","2","1","2","1","1.55","6.78","3.95","5.98","0.0","sa737510"
"Jose Fernandez","Tigers","0","0","0","0","5.82","0","2","2.0","2","1","0","1","1","1.68","6.91","5.53","5.99","0.0","14733"
"Tony Santillan","Reds","0","0","0","0","5.78","1","1","3.0","3","2","1","2","2","1.58","7.18","4.76","6.01","0.0","sa874781"
"Andrew Moore","Mariners","0","0","0","0","5.82","0","0","3.0","3","2","1","2","1","1.46","5.79","2.77","6.01","0.0","17553"
"Conner Greene","Royals","0","1","0","0","5.98","1","1","8.0","9","6","1","5","5","1.70","5.80","5.28","6.06","0.0","sa737829"
"Luis Ortiz","Orioles","0","0","0","0","6.05","1","1","3.0","3","2","1","2","1","1.61","6.27","3.92","6.08","0.0","16942"
"Keegan Akin","Orioles","1","2","0","0","5.81","4","4","23.0","24","15","5","20","13","1.57","7.93","4.96","6.10","0.0","sa873980"
"Beau Burrows","Tigers","0","0","0","0","6.02","1","1","3.0","3","2","1","2","1","1.57","6.81","4.29","6.13","0.0","sa874682"
"David Hess","Orioles","0","1","0","0","6.10","1","1","6.0","7","4","1","5","2","1.53","7.05","3.57","6.14","0.0","16130"
"Sandy Baez","Tigers","0","0","0","0","6.18","0","2","2.0","2","1","0","1","1","1.63","6.30","4.21","6.22","0.0","17754"
"Kodi Medeiros","White Sox","0","0","0","0","5.99","1","1","6.0","6","4","1","5","4","1.71","6.85","5.90","6.33","0.0","sa828664"
