"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Griffin Canning","Angels","5","5","0","0","4.42","13","13","76.0","73","37","12","73","27","1.32","8.66","3.16","4.55","0.9","19867"
"Dean Deetz","Astros","0","0","0","0","4.34","0","2","2.0","2","1","0","3","1","1.43","10.47","5.16","4.55","0.0","16687"
"Cody Anderson","Indians","0","0","0","0","4.53","0","2","2.0","2","1","0","2","1","1.37","7.68","2.96","4.55","0.0","12799"
"Jake McGee","Rockies","1","1","0","6","4.69","0","26","26.0","27","14","4","25","8","1.35","8.49","2.86","4.56","0.1","7550"
"Zack Littell","Twins","1","1","0","0","4.57","1","10","14.0","15","7","2","12","5","1.40","7.57","3.27","4.56","0.1","15823"
"Vaughn Eshelman","","0","0","0","0","4.53","5","5","31.0","31","16","5","29","11","1.33","8.35","3.09","4.56","0.5","1003825"
"Jose Suarez","Reds","0","0","0","0","4.53","9","9","53.0","52","27","8","49","18","1.33","8.35","3.09","4.56","0.7","sa597426"
"Brian Flynn","Royals","1","1","0","4","4.44","0","21","21.0","22","10","2","15","9","1.47","6.39","3.79","4.56","0.0","12027"
"Taylor Widener","Diamondbacks","0","0","0","0","4.53","1","1","4.0","4","2","1","5","2","1.34","9.48","3.69","4.57","0.0","sa918271"
"Scott Barlow","Royals","1","1","0","2","4.58","0","16","16.0","15","8","2","18","8","1.42","9.81","4.27","4.57","0.0","14993"
"Adrian Houser","Brewers","2","2","0","4","4.62","3","24","39.0","40","20","6","36","15","1.42","8.27","3.47","4.57","0.2","12718"
"Andrew Suarez","Giants","2","2","0","0","4.59","5","5","30.0","32","15","4","24","10","1.40","7.11","2.90","4.57","0.2","18300"
"Conner Menez","Giants","0","1","0","0","4.29","2","2","9.0","8","4","1","9","4","1.40","9.19","4.46","4.57","0.1","sa918322"
"Chris Stratton","Pirates","1","1","0","3","4.71","0","19","19.0","21","10","3","16","7","1.44","7.29","3.30","4.57","0.0","13761"
"Nathan Karns","Orioles","0","0","0","0","4.66","0","5","5.0","5","2","1","5","2","1.40","8.93","3.63","4.58","0.0","12638"
"Dovydas Neverauskas","Pirates","0","0","0","0","4.59","0","7","7.0","7","4","1","7","4","1.49","9.10","4.83","4.58","0.0","11604"
"Tayron Guerrero","Marlins","1","1","0","5","4.39","0","22","22.0","20","11","3","25","13","1.50","10.05","5.44","4.58","0.0","11691"
"Gerson Bautista","Mariners","1","1","0","1","4.40","0","14","14.0","12","7","2","14","8","1.47","9.31","5.00","4.58","0.0","19256"
"Blake Parker","Twins","1","1","3","7","4.52","0","31","31.0","31","16","5","31","11","1.34","9.05","3.24","4.58","0.2","5224"
"Daniel Hudson","Blue Jays","2","2","0","6","4.61","0","28","28.0","27","14","4","29","13","1.44","9.20","4.22","4.58","0.1","7146"
"Sean Poppen","Twins","0","0","0","0","4.63","0","5","5.0","5","2","1","4","2","1.42","7.45","3.38","4.58","0.0","19583"
"Fernando Romero","Twins","1","1","0","2","4.54","0","17","17.0","18","8","2","14","6","1.40","7.23","3.25","4.59","0.0","15885"
"Bryan Shaw","Rockies","1","2","0","6","4.74","0","29","29.0","30","15","4","24","12","1.47","7.71","3.64","4.59","0.1","8110"
"Pat Venditte","Giants","0","0","0","0","4.35","0","5","5.0","4","2","1","5","2","1.39","8.86","4.22","4.59","0.0","7108"
"Shaun Anderson","Giants","3","4","0","0","4.60","11","11","63.0","67","32","9","46","20","1.40","6.62","2.91","4.59","0.5","19453"
"Randy Rosario","Cubs","0","0","0","0","4.53","0","7","7.0","7","4","1","5","3","1.52","6.77","4.24","4.59","0.0","14508"
"Eduardo Jimenez","","0","0","0","0","4.71","0","3","3.0","2","1","0","3","1","1.41","9.40","4.02","4.60","0.0","sa3001404"
"Jacob Webb","Pirates","0","0","0","0","4.71","0","26","26.0","25","13","4","27","12","1.41","9.40","4.02","4.60","0.0","sa3004799"
"Stetson Allie","Dodgers","0","0","0","0","4.71","0","5","5.0","4","2","1","5","2","1.41","9.40","4.02","4.60","0.0","sa548192"
"Jackson Stephens","Reds","0","0","0","0","4.44","0","2","2.0","2","1","0","2","1","1.34","8.30","3.24","4.60","0.0","14420"
"Ryan Tepera","Blue Jays","1","1","0","0","4.55","0","16","16.0","16","8","2","16","7","1.37","8.90","3.67","4.60","0.0","10291"
"Jose Cisnero","Tigers","0","1","0","0","4.55","0","10","10.0","9","5","2","11","5","1.42","9.53","4.36","4.60","0.0","6399"
"Gabriel Moya","Twins","0","0","0","0","4.38","0","2","2.0","2","1","0","2","1","1.34","9.27","3.68","4.60","0.0","16348"
"Dakota Hudson","Cardinals","5","5","0","0","4.55","13","13","77.0","82","39","8","54","34","1.49","6.26","3.91","4.61","0.7","19206"
"Yusei Kikuchi","Mariners","4","5","0","0","4.47","13","13","75.0","75","37","11","66","28","1.38","7.89","3.37","4.61","1.0","20633"
"Wade Miley","Astros","5","5","0","0","4.63","14","14","78.0","83","40","11","63","29","1.43","7.36","3.33","4.61","0.8","8779"
"Geoff Hartlieb","Pirates","1","1","0","2","4.55","0","17","17.0","17","9","2","15","8","1.50","7.91","4.37","4.61","0.0","19558"
"Sam Coonrod","Giants","0","0","0","0","4.55","0","2","2.0","2","1","0","2","1","1.46","8.26","4.30","4.62","0.0","17264"
"Robert Stephenson","Reds","1","1","0","4","4.46","0","22","22.0","19","11","3","27","12","1.43","10.97","4.98","4.62","0.0","13594"
"Josh Tomlin","Braves","1","1","0","9","4.69","0","23","23.0","26","12","5","18","3","1.23","7.09","1.00","4.62","0.0","9388"
"Daniel Stumpf","Tigers","1","2","0","6","4.62","0","30","30.0","31","16","5","29","12","1.41","8.47","3.61","4.62","0.1","13780"
"Matt Carasiti","Mariners","0","0","0","0","4.46","0","7","7.0","7","3","1","6","3","1.40","8.57","3.91","4.62","0.0","13276"
"Rowan Wick","Cubs","1","1","0","0","4.41","0","9","9.0","9","5","1","9","6","1.52","9.02","5.33","4.63","0.0","14646"
"Derek Holland","Giants","2","3","0","3","4.53","4","23","41.0","41","21","6","40","17","1.40","8.70","3.74","4.63","0.1","4141"
"Dario Agrazal","Pirates","0","1","0","0","4.65","2","2","9.0","10","5","1","5","2","1.38","5.42","2.01","4.63","0.1","15821"
"David McKay","Mariners","0","0","0","0","4.52","0","5","5.0","4","2","1","4","2","1.42","8.93","4.19","4.63","0.0","19814"
"J.A. Happ","Yankees","5","4","0","0","4.50","13","13","70.0","70","35","12","64","21","1.29","8.13","2.67","4.64","1.0","7410"
"Austin Gomber","Cardinals","1","1","0","0","4.41","2","2","9.0","9","4","1","8","4","1.37","8.36","3.66","4.64","0.1","16561"
"Daniel Ponce de Leon","Cardinals","1","1","0","0","4.47","2","7","19.0","17","9","2","18","9","1.44","8.81","4.55","4.64","0.2","16110"
"Brett Cecil","Cardinals","0","0","0","0","4.49","0","7","7.0","7","4","1","6","3","1.41","7.43","3.59","4.64","0.0","2660"
"Ryan Dull","Athletics","1","1","0","1","4.54","0","16","16.0","16","8","3","16","5","1.29","8.67","2.92","4.65","0.0","13974"
"Mike Leake","Mariners","4","5","0","0","4.74","13","13","79.0","91","42","13","53","16","1.34","5.97","1.76","4.65","0.9","10130"
"Hector Velazquez","Red Sox","2","2","0","0","4.57","5","17","39.0","42","20","5","30","13","1.42","6.98","3.09","4.65","0.3","19341"
"Michael Wacha","Cardinals","4","5","0","4","4.69","9","29","74.0","77","39","11","64","30","1.44","7.79","3.62","4.65","0.5","14078"
"Lucas Giolito","White Sox","5","6","0","0","4.57","15","15","86.0","81","43","12","83","39","1.39","8.68","4.06","4.65","1.2","15474"
"Kevin McCarthy","Royals","1","2","1","7","4.56","0","26","26.0","29","13","3","16","9","1.47","5.46","3.16","4.66","0.0","15240"
"James Norwood","Cubs","0","0","0","0","4.57","0","2","2.0","2","1","0","2","1","1.50","9.22","5.13","4.66","0.0","16440"
"Ranger Suarez","Phillies","0","0","0","0","4.56","1","4","8.0","8","4","1","6","3","1.41","7.26","3.33","4.66","0.0","17277"
"Ben Heller","Yankees","0","0","0","0","4.47","0","2","2.0","2","1","0","3","1","1.38","9.69","4.13","4.66","0.0","15100"
"Sam Gaviglio","Blue Jays","1","1","0","4","4.84","0","21","21.0","23","11","4","18","5","1.32","7.58","2.07","4.66","0.0","12778"
"Austen Williams","Nationals","0","0","0","0","4.71","0","2","2.0","3","1","0","2","1","1.41","8.01","3.28","4.66","0.0","16309"
"Reymin Guduan","Astros","1","1","0","2","4.54","0","19","19.0","17","9","3","21","11","1.52","9.87","5.35","4.67","0.0","13058"
"Cal Quantrill","Padres","2","3","0","2","4.66","5","25","47.0","50","24","7","38","17","1.42","7.23","3.23","4.67","0.2","19312"
"Pat Neshek","Phillies","0","1","0","0","4.58","0","10","10.0","10","5","2","8","2","1.25","7.42","1.84","4.67","0.0","4682"
"Jaime Schultz","Dodgers","0","0","0","0","4.51","0","2","2.0","2","1","0","3","1","1.43","11.17","5.18","4.67","0.0","15066"
"Casey Sadler","Rays","0","0","0","0","4.58","0","2","2.0","2","1","0","2","1","1.37","7.13","2.79","4.67","0.0","11209"
"Luke Bard","Angels","0","0","0","0","4.52","0","7","7.0","7","4","1","7","3","1.38","8.68","3.68","4.68","0.0","14288"
"Jose Urena","Marlins","2","2","0","0","4.50","6","6","32.0","33","16","4","24","11","1.38","6.68","3.04","4.68","0.2","11589"
"Zach Eflin","Phillies","4","6","0","0","4.72","14","14","79.0","83","41","14","67","22","1.33","7.63","2.46","4.68","0.9","13774"
"Tyler Mahle","Reds","4","5","0","0","4.63","12","12","69.0","70","35","12","67","24","1.37","8.73","3.15","4.69","0.7","16358"
"Daniel Norris","Tigers","4","6","0","0","4.81","15","15","85.0","90","45","13","72","30","1.43","7.69","3.22","4.69","1.0","13475"
"Tim Peterson","Mets","0","0","0","0","4.61","0","2","2.0","2","1","0","2","1","1.33","9.10","3.15","4.69","0.0","13946"
"Walker Lockett","Mets","0","1","0","0","4.69","2","2","9.0","9","5","1","6","3","1.37","6.74","2.61","4.69","0.1","13804"
"Sam Tuivailala","Mariners","1","1","0","4","4.53","0","20","20.0","20","10","3","19","8","1.38","8.25","3.66","4.70","0.0","13485"
"Bryan Garcia","Tigers","0","0","0","0","4.63","0","3","3.0","2","1","0","3","1","1.38","9.11","3.88","4.70","0.0","sa873996"
"Aaron Brooks","Athletics","0","1","0","0","4.72","0","9","9.0","10","5","2","7","2","1.38","7.13","2.41","4.70","0.0","12272"
"Jake Arrieta","Phillies","4","6","0","0","4.56","14","14","80.0","81","41","12","69","29","1.37","7.72","3.28","4.71","0.8","4153"
"Tanner Anderson","Athletics","2","2","0","0","4.62","4","9","31.0","34","16","4","19","11","1.47","5.59","3.26","4.71","0.3","18029"
"Shane Carle","Braves","0","0","0","0","4.59","0","2","2.0","2","1","0","2","1","1.47","7.00","3.78","4.71","0.0","15258"
"Jacob Waguespack","Blue Jays","0","0","0","0","4.67","1","3","7.0","7","4","1","6","3","1.50","7.41","4.15","4.72","0.0","18318"
"Luis Cessa","Yankees","1","1","0","3","4.70","1","23","27.0","27","14","4","24","9","1.35","8.16","3.01","4.72","0.1","13345"
"Jeffrey Springs","Rangers","0","0","0","0","4.68","0","5","5.0","5","2","1","5","2","1.45","9.61","4.44","4.72","0.0","17677"
"Mike Wright Jr.","Mariners","0","0","0","0","4.67","0","9","9.0","9","5","1","8","3","1.38","7.83","3.09","4.73","0.0","12586"
"Matt Magill","Twins","1","1","0","5","4.62","0","24","24.0","23","12","4","25","11","1.42","9.28","4.12","4.73","0.0","3950"
"Trent Thornton","Blue Jays","4","5","0","0","4.84","11","11","66.0","70","36","11","59","21","1.38","8.00","2.89","4.73","0.8","17948"
"Josh A. Smith","Red Sox","1","1","0","0","4.80","2","4","11.0","11","6","2","10","4","1.33","8.29","2.88","4.73","0.1","10946"
"Jeff Brigham","Marlins","1","1","0","2","4.61","0","17","17.0","17","9","3","16","8","1.42","8.49","4.02","4.73","0.0","16631"
"Gerardo Reyes","Padres","1","1","0","3","4.63","0","21","21.0","19","11","3","23","13","1.53","9.66","5.61","4.73","0.0","16306"
"Austin Voth","Nationals","2","3","0","0","4.72","7","9","43.0","44","23","7","38","17","1.41","7.87","3.47","4.73","0.4","15047"
"Steven Wright","Red Sox","1","1","0","5","4.58","0","24","24.0","25","12","3","19","8","1.40","7.14","3.22","4.73","0.0","8185"
"Joe Ross","Nationals","1","1","0","0","4.71","2","11","19.0","20","10","3","15","6","1.39","7.30","2.85","4.74","0.1","12972"
"Wandy Peralta","Reds","1","1","0","2","4.60","0","20","20.0","20","10","2","17","10","1.51","7.65","4.47","4.74","0.0","14295"
"Jon Edwards","Indians","1","1","0","0","4.70","0","12","12.0","11","6","2","13","7","1.47","10.06","4.90","4.75","0.0","1483"
"Joey Krehbiel","Diamondbacks","0","0","0","0","4.68","0","2","2.0","2","1","0","2","1","1.48","9.41","4.99","4.75","0.0","13707"
"Dereck Rodriguez","Giants","2","3","0","0","4.68","8","15","52.0","55","27","8","39","18","1.40","6.85","3.08","4.75","0.2","14509"
"Zach Davies","Brewers","4","5","0","0","4.79","14","14","78.0","87","42","11","56","25","1.43","6.47","2.84","4.75","0.7","13183"
"Jorge Lopez","Royals","2","3","0","5","4.88","3","24","39.0","41","21","6","34","15","1.44","7.91","3.53","4.75","0.1","14527"
"Jharel Cotton","Athletics","1","1","0","0","4.62","2","6","13.0","13","7","2","12","5","1.32","8.29","3.14","4.76","0.1","13654"
"Austin Adams","Tigers","1","1","0","0","4.78","0","18","18.0","18","9","2","16","9","1.50","8.38","4.54","4.76","0.0","7411"
"Rogelio Armenteros","Astros","1","1","0","0","4.64","4","8","27.0","26","14","4","27","11","1.40","8.97","3.79","4.76","0.3","17679"
"Cody Allen","Twins","1","1","1","2","4.73","0","22","22.0","20","11","4","24","11","1.40","10.10","4.38","4.77","0.0","12183"
"Matthew Festa","Mariners","1","1","0","6","4.60","0","16","16.0","16","8","3","15","6","1.38","8.64","3.45","4.77","0.0","19330"
"Ben Lively","Diamondbacks","0","1","0","0","4.81","2","2","9.0","9","5","1","7","3","1.41","7.06","3.08","4.77","0.1","14932"
"Seunghwan Oh","Rockies","1","1","0","1","4.76","0","14","14.0","15","8","3","14","4","1.32","8.89","2.66","4.77","0.0","18719"
"Daniel Mengden","Athletics","3","3","0","0","4.72","8","8","47.0","50","25","7","34","16","1.39","6.51","2.98","4.78","0.5","16980"
"Sean Manaea","Athletics","2","2","0","0","4.71","7","7","39.0","42","20","6","29","11","1.36","6.72","2.63","4.78","0.4","15873"
"Trevor Cahill","Angels","3","4","0","2","4.61","6","30","59.0","59","30","9","52","23","1.40","7.94","3.52","4.78","0.3","6249"
"Robby Scott","Diamondbacks","0","0","0","0","4.55","0","2","2.0","2","1","0","2","1","1.41","9.43","4.47","4.78","0.0","13042"
"Chad Bettis","Rockies","1","1","0","5","4.99","1","25","28.0","32","16","4","21","9","1.46","6.69","3.00","4.78","0.1","10587"
"Alex McRae","Pirates","0","0","0","0","4.89","0","5","5.0","5","3","1","4","2","1.47","7.14","3.41","4.79","0.0","16317"
"Pedro Avila","Padres","0","0","0","0","4.75","1","1","4.0","4","2","1","4","2","1.49","8.08","4.38","4.80","0.0","18864"
"Steven Brault","Pirates","3","4","0","0","4.68","9","19","64.0","65","33","8","55","34","1.54","7.76","4.75","4.81","0.4","15291"
"AJ Ramos","","1","1","0","0","4.69","0","15","15.0","14","8","2","15","8","1.45","9.22","4.57","4.82","0.0","8350"
"Nestor Cortes","Yankees","0","1","0","0","4.72","0","10","10.0","10","5","2","9","3","1.36","8.36","3.17","4.82","0.0","17874"
"Jairo Diaz","Rockies","1","1","0","3","5.10","0","19","19.0","19","11","3","19","10","1.55","8.92","4.90","4.82","0.0","12774"
"Kolby Allard","Braves","0","0","0","0","4.73","1","1","4.0","5","2","1","4","2","1.43","7.34","3.36","4.83","0.0","18694"
"Paul Blackburn","Athletics","1","1","0","0","4.81","2","2","13.0","15","7","2","8","4","1.44","5.46","2.85","4.83","0.1","14739"
"Travis Lakins","Red Sox","0","0","0","0","4.82","0","2","2.0","2","1","0","2","1","1.52","7.35","4.23","4.84","0.0","18600"
"Chih-Wei Hu","Indians","0","0","0","0","4.70","0","2","2.0","2","1","0","2","1","1.31","7.92","2.63","4.84","0.0","16419"
"Josh Lucas","Orioles","1","1","0","0","4.75","0","17","17.0","18","9","2","14","7","1.47","7.50","3.70","4.84","0.0","11686"
"Yimi Garcia","Dodgers","1","1","0","6","4.71","0","25","25.0","26","13","5","25","6","1.27","8.70","2.25","4.85","0.0","12095"
"Jimmy Herget","Reds","1","1","0","0","4.67","0","15","15.0","13","8","2","16","7","1.41","9.90","4.55","4.85","0.0","sa658965"
"Zac Houston","Tigers","0","0","0","0","4.65","0","3","3.0","2","1","0","3","2","1.51","9.39","5.35","4.85","0.0","sa874155"
"Jaime Barria","Angels","3","3","0","0","4.66","6","22","52.0","54","27","9","41","16","1.34","7.05","2.76","4.85","0.3","18356"
"Jonny Venters","Nationals","1","1","0","2","4.69","0","14","14.0","14","8","2","14","10","1.63","8.45","5.93","4.86","0.0","7175"
"Jose De Leon","Rays","1","1","0","0","4.77","4","4","22.0","20","11","4","22","9","1.38","9.26","3.97","4.86","0.2","15463"
"Evan Phillips","Orioles","1","2","0","2","4.79","0","21","21.0","20","11","3","23","13","1.52","9.85","5.33","4.86","0.0","17734"
"Wily Peralta","Royals","1","2","0","6","4.94","0","26","26.0","28","14","4","21","12","1.55","7.32","4.22","4.86","0.0","7738"
"Jason Vargas","Mets","4","6","0","0","4.79","13","13","75.0","78","40","13","65","26","1.39","7.85","3.15","4.87","0.6","8044"
"Miguel Diaz","Padres","1","1","0","0","4.80","0","16","16.0","15","8","2","16","9","1.51","9.45","5.15","4.87","0.0","18815"
"Jesus Reyes","Reds","0","0","0","0","4.64","0","5","5.0","5","3","1","4","3","1.54","7.44","4.70","4.87","0.0","19277"
"Bobby Poyner","Red Sox","0","0","0","0","4.79","0","2","2.0","2","1","0","2","1","1.38","7.76","3.09","4.87","0.0","17987"
"CC Sabathia","Yankees","4","4","0","0","4.70","12","12","67.0","70","35","11","58","24","1.40","7.84","3.20","4.87","0.9","404"
"Kyle McGowin","Nationals","1","1","0","0","4.96","1","10","14.0","15","8","3","13","5","1.38","8.54","3.16","4.87","0.0","15071"
"Tommy Milone","Mariners","2","2","0","0","4.87","6","6","34.0","37","18","7","29","8","1.33","7.72","2.22","4.87","0.3","7608"
"Aaron Sanchez","Blue Jays","4","5","0","0","4.83","13","13","75.0","77","40","9","59","38","1.53","7.14","4.57","4.88","0.7","11490"
"Tyler Bashlor","Mets","0","0","0","0","4.71","0","2","2.0","2","1","0","2","1","1.48","9.41","4.95","4.88","0.0","15203"
"Cy Sneed","Astros","1","1","0","0","4.77","0","14","14.0","15","7","2","12","5","1.42","7.36","3.41","4.88","0.0","16106"
"Nick Ramirez","Tigers","2","2","0","3","4.77","0","25","25.0","27","13","3","20","11","1.50","7.25","4.07","4.88","0.0","12575"
"Brad Boxberger","","2","3","0","0","4.84","0","35","35.0","33","19","5","39","20","1.51","9.91","5.24","4.88","-0.1","10133"
"Chi Chi Gonzalez","Rockies","2","2","0","0","5.04","5","5","26.0","29","15","3","18","12","1.56","6.01","3.98","4.88","0.3","14663"
"Victor Alcantara","Tigers","1","2","0","5","4.85","0","28","28.0","30","15","4","20","11","1.50","6.39","3.69","4.89","0.0","15028"
"Brock Stewart","Dodgers","0","0","0","0","4.77","1","5","9.0","9","5","2","8","3","1.38","7.85","3.12","4.89","0.0","16727"
"Tanner Rainey","Nationals","2","2","2","7","4.72","0","31","31.0","26","16","4","40","24","1.60","11.54","6.92","4.89","-0.1","17610"
"Chandler Shepherd","Orioles","0","0","0","0","4.72","0","2","2.0","2","1","0","2","1","1.36","7.79","3.04","4.89","0.0","sa602595"
"Neil Ramirez","Indians","0","0","0","0","5.01","0","5","5.0","4","3","1","6","2","1.39","10.80","4.13","4.90","0.0","7677"
"Felix Hernandez","Mariners","2","3","0","0","4.80","7","10","44.0","46","23","7","36","15","1.38","7.32","3.02","4.90","0.4","4772"
"Antonio Senzatela","Rockies","4","6","0","0","5.07","14","14","80.0","89","45","12","60","31","1.49","6.70","3.51","4.90","0.8","15488"
"Sandy Alcantara","Marlins","3","5","0","0","4.76","13","13","73.0","75","39","9","55","36","1.52","6.78","4.41","4.90","0.4","18684"
"Jeff Hoffman","Rockies","2","2","0","0","5.15","5","5","31.0","33","18","5","29","14","1.49","8.33","3.97","4.90","0.3","17432"
"Aaron Civale","Indians","1","1","0","0","4.95","2","2","13.0","15","7","2","9","3","1.38","6.02","2.06","4.90","0.1","19479"
"Nick Margevicius","Padres","0","1","0","0","4.76","2","2","9.0","10","5","1","7","3","1.37","6.71","2.67","4.90","0.1","20395"
"Joe Harvey","Yankees","1","1","0","0","4.73","0","15","15.0","14","8","2","15","8","1.47","9.54","4.87","4.91","0.0","16459"
"Huascar Ynoa","Braves","0","0","0","0","4.89","0","2","2.0","2","1","0","2","1","1.60","8.94","5.58","4.91","0.0","20468"
"James Pazos","Rockies","0","0","0","0","4.86","0","2","2.0","2","1","0","2","1","1.50","7.85","4.24","4.91","0.0","13323"
"Chasen Bradford","Mariners","0","0","0","0","4.76","0","5","5.0","5","2","1","3","1","1.41","6.10","2.58","4.91","0.0","12452"
"Chris Mazza","Mets","1","1","0","0","4.83","2","7","18.0","20","10","3","12","6","1.45","6.09","3.11","4.91","0.1","14151"
"Josh D. Smith","Indians","0","1","0","0","4.83","0","10","10.0","9","5","1","9","5","1.52","8.79","4.90","4.92","0.0","13629"
"Jake Newberry","Royals","1","1","0","2","4.84","0","16","16.0","17","9","2","13","7","1.46","7.22","3.72","4.92","0.0","15136"
"David Hale","Yankees","0","0","0","0","4.87","0","7","7.0","8","4","1","5","2","1.40","6.47","2.54","4.92","0.0","9756"
"Michael Shawaryn","Red Sox","0","0","0","0","4.95","0","5","5.0","5","3","1","4","2","1.40","8.12","3.25","4.92","0.0","19495"
"Clay Buchholz","Blue Jays","0","1","0","0","4.92","2","2","9.0","9","5","1","6","3","1.40","6.35","2.73","4.92","0.1","3543"
"Kyle Freeland","Rockies","4","5","0","0","5.02","12","12","65.0","71","36","10","53","24","1.48","7.31","3.39","4.92","0.7","16256"
"Fernando Salas","Phillies","0","0","0","0","4.84","0","2","2.0","2","1","0","2","1","1.37","8.26","2.97","4.92","0.0","4971"
"Homer Bailey","Royals","4","5","0","0","4.93","12","12","71.0","75","39","11","54","24","1.41","6.93","3.08","4.92","0.5","8362"
"Felix Pena","Angels","4","4","0","0","4.89","12","17","75.0","77","41","13","70","29","1.41","8.39","3.46","4.93","0.6","13403"
"Dylan Bundy","Orioles","4","6","0","0","4.91","15","15","83.0","83","45","16","82","27","1.34","8.96","2.98","4.93","1.0","12917"
"Mike Fiers","Athletics","5","6","0","0","4.76","15","15","87.0","91","46","15","69","27","1.36","7.17","2.77","4.93","0.9","7754"
"Sean Reid-Foley","Blue Jays","3","4","0","0","4.97","8","19","56.0","55","31","9","55","28","1.49","8.87","4.52","4.94","0.3","17034"
"Melvin Adon","Giants","0","0","0","0","4.74","1","1","4.0","4","2","0","3","3","1.58","7.16","5.13","4.94","0.0","sa873314"
"Justin Lawrence","Rockies","0","0","0","0","4.97","0","2","2.0","2","1","0","2","1","1.60","7.72","5.00","4.95","0.0","sa875567"
"Shelby Miller","Rangers","0","0","0","0","5.14","0","2","2.0","3","1","0","2","1","1.50","7.62","3.79","4.95","0.0","10197"
"Justus Sheffield","Mariners","1","1","0","0","4.79","2","2","13.0","13","7","2","11","7","1.55","7.76","4.91","4.95","0.1","17285"
"Yefry Ramirez","Pirates","0","0","0","0","4.95","0","2","2.0","2","1","0","2","1","1.44","8.91","4.07","4.95","0.0","15655"
"Miguel Castro","Orioles","1","2","0","5","4.80","0","29","29.0","29","15","4","22","15","1.52","7.10","4.63","4.96","0.1","15684"
"Tim Collins","Cubs","0","0","0","0","4.91","0","2","2.0","2","1","0","2","1","1.57","8.58","5.29","4.96","0.0","3164"
"Wei-Chung Wang","Athletics","1","1","0","0","4.83","0","12","12.0","13","6","2","9","4","1.43","6.68","3.09","4.96","0.0","14382"
"Justin Shafer","Blue Jays","0","0","0","0","4.94","0","5","5.0","5","3","1","4","2","1.53","7.29","4.55","4.96","0.0","16132"
"Addison Reed","","1","1","0","0","4.94","0","20","20.0","21","11","4","17","6","1.36","7.61","2.74","4.96","-0.1","10586"
"Brady Rodgers","Astros","0","0","0","0","4.85","0","2","2.0","3","1","0","2","1","1.38","6.73","2.59","4.96","0.0","13393"
"Jordan Romano","Blue Jays","1","1","0","1","4.79","0","16","16.0","16","9","3","15","6","1.35","8.48","3.54","4.97","0.0","16122"
"Chase Anderson","Brewers","3","4","0","0","4.64","11","13","64.0","64","33","12","58","22","1.35","8.21","3.10","4.97","0.5","6895"
"Dillon Peters","Angels","1","1","0","0","4.83","3","3","17.0","19","9","3","12","6","1.45","6.30","3.15","4.97","0.1","18790"
"Thyago Vieira","White Sox","1","1","0","0","4.93","0","15","15.0","14","8","2","14","9","1.54","8.51","5.20","4.98","0.0","14510"
"Tony Gonsolin","Dodgers","0","1","0","0","4.79","2","2","9.0","9","5","1","8","4","1.42","8.25","3.71","4.98","0.0","19388"
"Jhoulys Chacin","Brewers","4","6","0","0","4.86","14","14","78.0","80","42","12","65","32","1.44","7.49","3.71","4.98","0.7","2608"
"Junior Fernandez","Cardinals","0","0","0","0","4.79","0","5","5.0","5","3","1","4","3","1.52","8.00","4.84","4.99","0.0","sa831812"
"Jesse Biddle","Rangers","1","1","0","5","4.95","0","21","21.0","22","12","3","20","12","1.58","8.33","5.12","4.99","0.0","11437"
"Jake Barrett","Yankees","0","0","0","0","4.86","0","10","10.0","9","5","2","10","5","1.48","9.46","4.75","5.01","0.0","13322"
"Burch Smith","Brewers","0","0","0","0","5.08","0","2","2.0","2","1","0","2","1","1.49","9.51","4.63","5.01","0.0","12784"
"Alec Mills","Cubs","0","0","0","0","4.90","1","1","4.0","4","2","1","4","2","1.42","7.54","3.55","5.01","0.0","13834"
"Jarlin Garcia","Marlins","1","1","0","1","4.81","0","15","15.0","15","8","2","11","6","1.43","6.68","3.42","5.01","-0.1","18282"
"Kyle Zimmer","Royals","0","1","0","0","5.02","0","9","9.0","9","5","1","9","5","1.56","8.30","5.08","5.01","0.0","14169"
"Jerad Eickhoff","Phillies","1","1","0","0","5.04","2","9","16.0","17","9","3","15","5","1.37","8.35","2.87","5.02","0.1","12664"
"Wade LeBlanc","Mariners","3","5","0","0","4.98","12","12","68.0","73","37","13","51","19","1.36","6.81","2.52","5.02","0.5","5221"
"Adrian Sampson","Rangers","4","6","0","0","5.16","13","18","81.0","93","46","15","56","19","1.40","6.29","2.15","5.02","0.8","13339"
"Julio Teheran","Braves","4","5","0","0","4.79","14","14","84.0","82","45","14","75","37","1.41","8.11","3.96","5.02","0.4","6797"
"Ryan Borucki","Blue Jays","2","2","0","0","5.01","6","6","35.0","37","19","6","26","13","1.45","6.80","3.38","5.03","0.3","16350"
"Rico Garcia","Rockies","1","1","0","0","5.13","2","2","13.0","14","8","2","12","5","1.45","8.03","3.58","5.03","0.1","sa918679"
"Clayton Richard","Blue Jays","4","5","0","0","5.08","13","13","75.0","87","42","11","48","27","1.53","5.83","3.27","5.03","0.6","3551"
"Matt Hall","Tigers","0","1","0","0","4.91","2","2","9.0","10","5","1","8","4","1.50","7.55","4.18","5.04","0.1","18076"
"Jacob Nix","Padres","0","0","0","0","5.00","1","1","4.0","5","2","1","3","1","1.40","6.38","2.66","5.04","0.0","17775"
"Tyler Chatwood","Cubs","2","2","0","0","4.86","4","16","34.0","33","18","4","30","22","1.61","7.88","5.79","5.04","0.1","4338"
