"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Anthony Kay","Blue Jays","1","1","0","0","5.37","2","2","12.0","13","7","2","11","7","1.61","7.74","5.00","5.38","0.1","20387"
"Stephen Nogosek","Mets","0","0","0","0","5.36","0","2","2.0","2","1","0","2","1","1.62","8.92","5.67","5.40","0.0","19545"
"Jason Vargas","Phillies","1","2","0","0","5.39","4","4","22.0","24","13","5","19","8","1.46","7.66","3.26","5.41","0.1","8044"
"Ty Blach","Orioles","1","1","0","0","5.37","2","3","14.0","16","8","2","8","5","1.51","5.05","3.16","5.42","0.1","14361"
"Kyle Bird","Rangers","0","0","0","0","5.30","0","1","1.0","1","1","0","1","1","1.62","8.01","5.26","5.42","0.0","16618"
"Rico Garcia","Rockies","0","1","0","0","5.62","1","1","7.0","8","4","1","6","3","1.56","7.15","3.79","5.44","0.0","20023"
"Eric Skoglund","Royals","0","1","0","0","5.49","2","4","12.0","14","7","2","8","4","1.49","5.68","2.93","5.44","0.0","16155"
"Glenn Sparkman","Royals","1","1","0","0","5.58","3","3","17.0","21","11","3","10","5","1.49","5.36","2.51","5.45","0.0","15200"
"Yency Almonte","Rockies","0","0","0","1","5.59","0","5","5.0","6","3","1","4","2","1.58","7.49","4.28","5.46","0.0","15068"
"Zac Reininger","Tigers","0","0","0","0","5.48","0","1","1.0","1","1","0","1","1","1.53","6.54","3.70","5.46","0.0","15285"
"Thomas Pannone","Blue Jays","0","0","0","0","5.41","1","2","6.0","7","4","1","6","2","1.45","7.95","3.53","5.48","0.0","17281"
"Aaron Brooks","Orioles","1","1","0","0","5.49","2","2","14.0","17","9","3","10","4","1.48","6.51","2.76","5.48","0.1","12272"
"Gabriel Ynoa","Orioles","1","1","0","0","5.62","2","6","13.0","16","8","3","8","4","1.47","5.68","2.44","5.49","0.0","12938"
"Elieser Hernandez","Marlins","1","2","0","0","5.37","3","5","21.0","22","13","4","19","9","1.45","8.19","3.67","5.51","0.0","16933"
"Nick Tropeano","Angels","1","1","0","0","5.33","2","2","12.0","12","7","2","10","5","1.47","7.71","3.59","5.51","0.0","12385"
"Eduardo Jimenez","","0","0","0","0","5.72","0","1","1.0","1","0","0","1","0","1.59","8.71","4.75","5.52","0.0","sa3001404"
"Javier Guerra","Padres","0","0","0","0","5.72","0","2","2.0","3","1","0","2","1","1.59","8.71","4.75","5.52","0.0","17292"
"Adam Plutko","Indians","1","1","0","0","5.55","3","3","15.0","17","9","3","12","4","1.42","6.94","2.64","5.54","0.1","15846"
"Harrison Musgrave","Rockies","0","0","0","0","5.65","0","1","1.0","1","0","0","0","0","1.56","7.49","4.07","5.55","0.0","16532"
"Marco Estrada","","2","3","0","0","5.47","8","8","47.0","49","28","9","34","17","1.43","6.65","3.34","5.58","0.2","1118"
"Carson Fulmer","White Sox","0","0","0","0","5.42","0","4","4.0","4","2","1","4","3","1.64","8.32","5.65","5.58","0.0","18311"
"Foster Griffin","Royals","0","0","0","0","5.46","0","0","1.0","1","1","0","1","0","1.55","6.05","3.97","5.59","0.0","sa828674"
"Hector Santiago","White Sox","0","1","0","0","5.37","1","5","9.0","9","5","2","9","5","1.53","8.68","4.79","5.61","0.0","4026"
"Tayler Scott","Orioles","0","0","0","0","5.55","0","1","1.0","1","1","0","1","1","1.64","7.40","5.12","5.65","0.0","13652"
"Kyle Kubat","White Sox","0","0","0","0","5.44","0","0","1.0","1","1","0","1","0","1.50","5.55","3.16","5.67","0.0","sa827380"
"Yohander Mendez","Rangers","0","0","0","0","5.65","0","1","1.0","1","1","0","1","0","1.51","7.66","3.77","5.67","0.0","14391"
"Elvis Luciano","Blue Jays","0","0","0","0","5.52","0","1","1.0","1","0","0","0","0","1.67","6.37","5.19","5.68","0.0","20632"
"Stephen Gonsalves","Twins","0","0","0","0","5.52","0","0","1.0","1","1","0","1","1","1.58","7.85","5.15","5.80","0.0","15492"
"Andrew Moore","Mariners","0","0","0","0","5.62","0","1","2.0","2","1","0","1","1","1.43","6.10","2.61","5.82","0.0","17553"
"Ross Detwiler","White Sox","0","1","0","0","5.89","1","3","9.0","10","6","2","6","4","1.59","6.00","3.75","5.88","0.0","2859"
"Edwin Jackson","Tigers","1","2","0","0","5.81","3","3","20.0","22","13","4","14","9","1.57","6.36","3.97","5.91","0.0","1841"
"Chance Adams","Yankees","0","0","0","0","5.70","0","1","3.0","3","2","1","2","1","1.59","7.65","4.77","5.91","0.0","18135"
"C.D. Pelham","Rangers","0","0","0","0","5.58","0","1","1.0","1","0","0","0","0","1.80","8.06","7.29","5.93","0.0","19820"
"Julian Fernandez","Marlins","0","0","0","0","5.64","0","1","1.0","1","0","0","0","0","1.79","6.64","6.70","5.95","0.0","sa737347"
"Tom Eshelman","Orioles","0","1","0","0","5.89","2","2","10.0","12","6","2","6","3","1.50","5.66","2.71","5.95","0.0","18361"
"Ryan Castellani","Rockies","0","0","0","0","6.07","0","0","1.0","1","1","0","1","1","1.65","6.98","4.78","5.95","0.0","sa828689"
"Jesus Tinoco","Rockies","0","0","0","1","6.16","0","5","5.0","6","3","1","4","2","1.62","6.98","3.99","5.99","0.0","16300"
"Keegan Akin","Orioles","0","0","0","0","5.71","1","1","5.0","5","3","1","5","3","1.57","8.28","5.11","6.02","0.0","sa873980"
"Tony Santillan","Reds","0","0","0","0","5.84","0","0","1.0","1","1","0","1","1","1.59","7.22","4.80","6.05","0.0","sa874781"
"Jose Fernandez","Tigers","0","0","0","0","5.90","0","1","1.0","1","0","0","0","0","1.68","6.87","5.45","6.05","0.0","14733"
"Asher Wojciechowski","Orioles","1","1","0","0","5.89","3","3","16.0","17","10","4","14","6","1.47","8.16","3.52","6.06","0.0","10836"
"Luis Ortiz","Orioles","0","0","0","0","6.04","0","0","1.0","1","1","0","1","0","1.61","6.27","3.93","6.08","0.0","16942"
"Tim Melville","Rockies","1","2","0","0","6.54","3","3","18.0","21","13","4","14","9","1.70","7.06","4.39","6.12","0.0","9149"
"David Hess","Orioles","0","0","0","0","6.14","0","0","1.0","1","1","0","1","0","1.53","7.06","3.55","6.19","0.0","16130"
"Conner Greene","Royals","0","0","0","0","6.23","0","0","2.0","2","1","0","1","1","1.77","5.62","5.79","6.31","0.0","sa737829"
"Pedro Payano","Rangers","0","0","0","0","6.18","0","0","1.0","1","1","0","1","1","1.68","6.79","5.51","6.35","0.0","18313"
"Kodi Medeiros","White Sox","0","0","0","0","6.19","0","0","2.0","2","1","0","2","1","1.75","6.62","6.10","6.53","0.0","sa828664"
