"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Phillips Valdez","Rangers","0","1","0","0","5.05","0","10","10.0","11","6","1","7","4","1.54","6.36","3.73","5.03","0.0","15605"
"Genesis Cabrera","Cardinals","1","1","0","0","4.91","1","6","10.0","10","5","1","9","5","1.54","8.03","4.88","5.03","0.0","17490"
"Glenn Sparkman","Royals","2","4","0","0","5.16","9","16","58.0","69","33","10","36","15","1.43","5.51","2.32","5.03","0.3","15200"
"Wei-Chieh Huang","Rangers","0","0","0","0","5.03","0","5","5.0","5","3","1","5","3","1.52","8.76","4.76","5.03","0.0","17508"
"Adrian Sampson","Rangers","4","6","0","0","5.20","14","16","81.0","95","47","15","56","19","1.40","6.16","2.13","5.03","0.8","13339"
"Enyel De Los Santos","Phillies","2","3","0","0","4.93","6","11","42.0","43","23","7","38","18","1.43","8.14","3.76","5.03","0.2","18403"
"Jordan Zimmermann","Tigers","4","6","0","0","5.14","14","14","81.0","92","46","15","58","21","1.39","6.47","2.31","5.04","0.8","4505"
"James Bourque","Nationals","0","0","0","0","5.07","0","2","2.0","3","1","0","2","1","1.56","8.81","5.03","5.04","0.0","16668"
"Tyler Chatwood","Cubs","2","3","0","0","4.89","5","15","38.0","37","20","4","33","24","1.62","7.82","5.82","5.04","0.1","4338"
"Matt Harvey","Angels","3","3","0","0","5.07","9","9","50.0","56","28","9","38","15","1.40","6.77","2.71","5.05","0.3","11713"
"Devin Smeltzer","Twins","1","1","0","0","5.07","3","3","19.0","21","11","3","14","5","1.41","6.85","2.58","5.05","0.2","19487"
"Grant Holmes","Athletics","0","0","0","0","4.94","1","3","7.0","7","4","1","6","3","1.49","7.25","4.24","5.05","0.0","sa828669"
"Lucas Sims","Reds","0","1","0","0","4.95","2","2","10.0","9","5","2","11","5","1.44","10.28","4.58","5.06","0.1","13470"
"Clayton Richard","Blue Jays","4","6","0","0","5.14","14","14","78.0","92","45","12","51","29","1.54","5.81","3.32","5.06","0.7","3551"
"Brian Johnson","Red Sox","3","4","0","0","5.11","9","21","63.0","69","36","11","51","25","1.48","7.26","3.61","5.06","0.3","14272"
"Kazuhisa Makita","Padres","0","0","0","0","5.01","0","2","2.0","2","1","0","1","0","1.37","7.02","2.70","5.06","0.0","19757"
"Ariel Jurado","Rangers","4","6","0","0","5.28","13","18","79.0","95","46","12","45","22","1.48","5.06","2.53","5.06","0.7","17030"
"Josh Osich","White Sox","1","1","0","2","5.18","0","20","20.0","22","12","3","18","9","1.50","7.69","3.95","5.07","0.0","11528"
"Yacksel Rios","Phillies","0","0","0","0","5.14","0","2","2.0","2","1","0","2","1","1.52","9.05","4.77","5.08","0.0","15007"
"Corey Oswalt","Mets","0","0","0","0","5.03","1","1","5.0","5","3","1","4","2","1.45","7.46","3.46","5.08","0.0","13677"
"Forrest Whitley","Astros","1","1","0","0","4.98","2","2","9.0","9","5","2","9","4","1.44","8.88","4.33","5.09","0.1","sa917930"
"Ivan Nova","White Sox","3","6","0","0","5.09","13","13","76.0","87","43","14","53","19","1.39","6.29","2.22","5.09","0.5","1994"
"Tyler Beede","Giants","3","5","0","0","5.11","11","11","61.0","62","35","9","57","37","1.61","8.41","5.38","5.10","0.0","16981"
"Zach Plesac","Indians","4","4","0","0","5.05","11","11","67.0","71","37","13","55","20","1.37","7.39","2.72","5.10","0.4","19979"
"Ervin Santana","Mets","1","1","0","0","5.00","3","3","18.0","19","10","3","14","6","1.38","6.77","2.86","5.10","0.1","3200"
"Shelby Miller","Rangers","2","3","0","5","5.34","4","26","45.0","50","27","7","37","20","1.54","7.33","3.94","5.10","0.1","10197"
"Jefry Rodriguez","Indians","1","1","0","0","5.13","2","4","12.0","12","7","2","9","6","1.58","7.09","4.80","5.11","0.1","17018"
"Justin Dunn","Mariners","0","0","0","0","5.02","1","1","4.0","4","2","1","4","2","1.45","8.17","4.10","5.11","0.0","sa738718"
"Caleb Frare","White Sox","1","1","0","0","4.89","0","13","13.0","11","7","2","15","9","1.61","10.28","6.55","5.11","0.0","14353"
"Allen Webster","Cubs","0","0","0","0","5.02","0","2","2.0","3","1","0","2","1","1.49","7.82","4.00","5.11","0.0","3993"
"Taylor Clarke","Diamondbacks","2","4","0","0","5.17","8","8","45.0","49","26","8","37","16","1.44","7.37","3.25","5.12","0.2","17611"
"Elieser Hernandez","Marlins","2","3","0","0","5.04","5","13","36.0","37","20","7","33","15","1.42","8.25","3.64","5.12","0.1","16933"
"Kohl Stewart","Twins","0","1","0","0","5.17","2","2","9.0","10","5","1","6","4","1.57","5.83","4.08","5.12","0.1","15502"
"Tayler Scott","Orioles","0","0","0","0","5.05","0","2","2.0","3","1","0","2","1","1.60","7.75","5.13","5.12","0.0","13652"
"Eric Skoglund","Royals","2","3","0","0","5.09","6","6","37.0","41","21","6","26","12","1.42","6.42","2.94","5.12","0.2","16155"
"Corbin Martin","Astros","1","1","0","0","5.07","2","2","14.0","14","8","2","12","6","1.45","7.91","3.72","5.13","0.1","19884"
"Alex Young","Diamondbacks","1","2","0","0","5.21","5","5","31.0","34","18","5","25","13","1.50","7.22","3.74","5.13","0.1","18333"
"Yency Almonte","Rockies","1","1","0","0","5.28","0","15","15.0","16","9","2","13","7","1.55","7.67","4.23","5.14","0.0","15068"
"Tyson Ross","Tigers","2","3","0","0","5.28","8","8","44.0","48","26","6","32","21","1.56","6.54","4.21","5.14","0.3","7872"
"Kyle Bird","Rangers","1","1","0","0","5.04","0","15","15.0","15","8","2","13","9","1.59","8.08","5.18","5.14","0.0","16618"
"Darwinzon Hernandez","Red Sox","0","0","0","0","5.09","1","3","7.0","7","4","1","7","5","1.69","9.24","6.82","5.15","0.0","19848"
"John Means","Orioles","3","6","0","0","5.17","13","13","73.0","82","42","14","54","21","1.41","6.69","2.63","5.15","0.6","16269"
"Thomas Pannone","Blue Jays","1","1","0","0","5.12","1","8","12.0","13","7","2","11","5","1.42","8.23","3.42","5.17","0.0","17281"
"Patrick Murphy","Blue Jays","0","0","0","0","5.21","1","1","5.0","5","3","1","3","2","1.53","6.47","3.86","5.18","0.0","sa737629"
"Peter Lambert","Rockies","3","4","0","0","5.43","10","10","54.0","65","33","10","38","15","1.45","6.25","2.41","5.19","0.4","17969"
"Brady Rodgers","Astros","1","1","0","0","5.13","2","4","12.0","13","7","2","8","4","1.43","6.30","2.74","5.20","0.1","13393"
"Stephen Nogosek","Mets","1","1","0","3","5.19","0","20","20.0","19","11","3","19","13","1.62","8.92","5.86","5.20","0.0","19545"
"Jose Ruiz","White Sox","1","1","0","3","5.11","0","23","23.0","23","13","4","22","13","1.58","8.62","5.23","5.21","0.0","14552"
"Hector Santiago","White Sox","0","0","0","0","4.86","0","3","3.0","2","1","0","2","1","1.46","8.75","4.63","5.21","0.0","4026"
"Anthony Kay","Mets","0","0","0","0","5.01","1","1","5.0","4","3","1","4","2","1.48","7.97","4.36","5.23","0.0","sa738470"
"Josh Fields","Rangers","0","0","0","0","5.12","0","2","2.0","2","1","0","2","1","1.42","7.99","3.67","5.23","0.0","5070"
"Jeremy Hellickson","Nationals","1","2","0","0","5.19","4","4","23.0","26","14","4","17","7","1.42","6.41","2.86","5.23","0.1","4371"
"Triston McKenzie","Indians","0","0","0","0","5.13","1","1","5.0","5","3","1","4","2","1.41","8.04","3.59","5.24","0.0","sa874760"
"Edgar Garcia","Phillies","1","1","0","3","5.24","0","20","20.0","20","12","4","20","10","1.51","9.12","4.58","5.24","0.0","19276"
"Nick Kingham","Blue Jays","2","3","0","0","5.29","4","16","36.0","39","21","7","30","12","1.42","7.52","2.98","5.24","0.1","11694"
"Heath Fillmyer","Royals","1","1","0","0","5.28","2","10","21.0","24","13","3","14","9","1.51","5.99","3.62","5.25","0.1","17466"
"Andrew Cashner","Orioles","4","7","0","0","5.30","15","15","89.0","100","52","15","60","35","1.53","6.06","3.52","5.25","0.6","8782"
"Jimmy Yacabonis","Orioles","1","2","0","5","5.26","0","28","28.0","29","16","4","22","13","1.54","7.15","4.37","5.25","0.0","15157"
"Matt Manning","Tigers","0","0","0","0","5.23","1","1","5.0","5","3","1","4","2","1.51","7.95","4.44","5.25","0.0","sa917924"
"Jimmy Cordero","White Sox","0","0","0","0","5.12","0","5","5.0","5","3","1","4","3","1.62","7.89","5.54","5.26","0.0","15690"
"Cody Carroll","Orioles","0","0","0","0","5.10","0","2","2.0","2","1","0","2","1","1.54","8.90","5.17","5.26","0.0","17664"
"Matt Wotherspoon","Orioles","0","0","0","0","5.25","0","8","8.0","8","4","1","7","3","1.47","8.38","4.01","5.26","0.0","16452"
"Dylan Covey","White Sox","4","7","0","0","5.37","12","20","80.0","89","48","12","56","37","1.57","6.36","4.20","5.27","0.4","14825"
"Reynaldo Lopez","White Sox","4","6","0","0","5.11","15","15","86.0","87","49","16","74","35","1.43","7.76","3.68","5.27","0.7","16400"
"Edinson Volquez","Rangers","1","1","0","0","5.44","2","5","16.0","18","10","2","12","8","1.63","6.64","4.61","5.28","0.1","3990"
"JC Ramirez","Angels","0","0","0","0","5.16","1","3","7.0","8","4","1","5","3","1.50","6.05","3.61","5.28","0.0","8302"
"Taylor Hearn","Rangers","0","1","0","0","5.28","2","2","9.0","9","5","2","9","5","1.56","8.41","4.89","5.29","0.1","18325"
"Foster Griffin","Royals","0","0","0","0","5.17","1","1","5.0","5","3","1","3","2","1.49","6.24","3.66","5.30","0.0","sa828674"
"Drew Anderson","Phillies","0","0","0","0","5.28","0","2","2.0","3","1","0","2","1","1.46","7.82","3.62","5.30","0.0","15130"
"Cole Irvin","Phillies","1","1","0","0","5.23","3","3","18.0","21","11","4","14","6","1.44","6.60","2.88","5.30","0.1","19244"
"Keury Mella","Reds","0","0","0","0","5.19","1","1","5.0","5","3","1","4","2","1.51","7.11","4.09","5.31","0.0","15964"
"Bo Takahashi","Diamondbacks","0","0","0","0","5.38","1","1","4.0","5","3","1","4","2","1.45","7.40","3.53","5.33","0.0","sa830370"
"Jake Jewell","Angels","0","1","0","0","5.14","0","10","10.0","10","6","2","8","5","1.56","7.00","4.37","5.34","0.0","16958"
"Scott Blewett","Royals","0","0","0","0","5.22","0","5","5.0","5","3","1","3","2","1.46","6.26","3.35","5.34","0.0","sa828695"
"Kyle Funkhouser","Tigers","0","0","0","0","5.35","1","1","5.0","5","3","1","4","3","1.58","7.44","4.77","5.34","0.0","sa827397"
"Adam Plutko","Indians","2","3","0","0","5.37","6","13","40.0","45","24","9","33","12","1.39","7.26","2.62","5.36","0.2","15846"
"Zac Reininger","Tigers","1","1","0","2","5.42","0","21","21.0","23","12","4","15","9","1.54","6.35","3.77","5.36","-0.1","15285"
"Kyle Dowdy","Rangers","0","0","0","0","5.66","0","5","5.0","6","3","1","4","2","1.61","7.28","4.17","5.36","0.0","19285"
"Joseph Palumbo","Rangers","1","2","0","0","5.27","5","5","28.0","30","16","5","23","13","1.52","7.45","4.10","5.37","0.2","17035"
"J.B. Bukauskas","Astros","0","0","0","0","5.21","1","1","5.0","4","3","1","4","3","1.58","7.91","5.28","5.38","0.0","sa829263"
"Kyle Kubat","White Sox","0","0","0","0","5.22","1","1","5.0","5","3","1","3","2","1.45","6.00","2.95","5.38","0.0","sa827380"
"Manny Banuelos","White Sox","2","4","0","0","5.29","7","7","43.0","44","25","8","41","24","1.58","8.50","5.09","5.39","0.2","5365"
"Harrison Musgrave","Rockies","0","0","0","0","5.53","0","7","7.0","8","5","1","6","3","1.54","7.74","4.05","5.40","0.0","16532"
"Jimmy Lambert","White Sox","0","1","0","0","5.32","2","2","9.0","10","6","2","8","4","1.51","7.47","4.18","5.40","0.0","sa918003"
"Nick Tropeano","Angels","0","1","0","0","5.28","2","2","9.0","10","5","2","8","4","1.46","7.60","3.55","5.43","0.0","12385"
"Locke St. John","Rangers","1","1","0","2","5.36","0","17","17.0","18","10","3","16","9","1.55","8.22","4.58","5.44","0.0","16850"
"Drew Smyly","","3","5","0","0","5.43","13","13","75.0","80","45","17","73","31","1.48","8.73","3.74","5.44","0.2","11760"
"Rookie Davis","Pirates","0","1","0","0","5.48","1","3","7.0","8","4","1","5","3","1.53","6.59","3.34","5.44","0.0","14962"
"Carson Fulmer","White Sox","1","2","0","0","5.35","0","18","18.0","18","11","3","17","11","1.63","8.31","5.60","5.48","0.0","18311"
"Trey Supak","Brewers","0","0","0","0","5.45","1","1","5.0","5","3","1","3","2","1.47","6.83","3.32","5.51","0.0","sa828707"
"Gabriel Ynoa","Orioles","3","6","0","0","5.71","13","13","74.0","88","47","15","46","23","1.51","5.59","2.77","5.55","0.3","12938"
"Gregory Soto","Tigers","2","3","0","0","5.52","7","7","39.0","41","24","5","30","28","1.76","6.97","6.44","5.55","0.2","19677"
"Marco Estrada","Athletics","2","2","0","0","5.48","5","5","32.0","34","19","6","22","12","1.44","6.37","3.39","5.56","0.1","1118"
"James Shields","","4","6","0","0","5.55","13","13","79.0","87","49","16","64","31","1.50","7.23","3.58","5.56","0.1","7059"
"Pedro Araujo","Orioles","0","0","0","0","5.53","0","2","2.0","3","2","0","2","1","1.58","8.60","5.02","5.57","0.0","17697"
"Elvis Luciano","Blue Jays","0","0","0","0","5.48","0","2","2.0","3","2","0","2","1","1.67","6.36","5.18","5.61","0.0","20632"
"Jesus Tinoco","Rockies","0","0","0","0","5.81","0","5","5.0","6","3","1","4","2","1.56","7.00","3.49","5.61","0.0","16300"
"Ryan Carpenter","Tigers","1","2","0","0","5.77","4","4","24.0","29","16","5","18","8","1.48","6.59","2.78","5.64","0.0","12699"
"Alex Faedo","Tigers","0","1","0","0","5.59","2","2","10.0","10","6","2","8","3","1.40","7.15","2.91","5.66","0.0","sa829855"
"Chance Adams","Yankees","1","1","0","0","5.49","2","4","12.0","12","7","2","11","6","1.57","7.89","4.78","5.66","0.0","18135"
"C.D. Pelham","Rangers","0","0","0","0","5.38","0","2","2.0","2","1","0","2","2","1.74","7.85","6.70","5.68","0.0","19820"
"Sean Gilmartin","Orioles","0","0","0","0","5.66","1","1","5.0","5","3","1","3","2","1.54","6.24","3.46","5.69","0.0","12781"
"Ross Detwiler","White Sox","1","1","0","0","5.72","2","5","17.0","20","11","3","11","7","1.59","5.64","3.72","5.69","0.0","2859"
"Stephen Gonsalves","Twins","1","1","0","0","5.43","2","2","9.0","9","6","2","8","5","1.58","7.78","5.19","5.70","0.0","15492"
"Tony Santillan","Reds","0","0","0","0","5.59","1","1","5.0","5","3","1","4","2","1.55","7.23","4.44","5.75","0.0","sa874781"
"Jake Woodford","Cardinals","0","0","0","0","5.68","1","1","5.0","5","3","1","3","2","1.60","6.45","4.61","5.75","0.0","sa874753"
"Edwin Jackson","Blue Jays","1","2","0","0","5.75","3","3","19.0","21","12","4","14","8","1.55","6.78","3.89","5.78","0.0","1841"
"Julian Fernandez","Marlins","0","0","0","0","5.54","0","5","5.0","5","3","1","4","4","1.78","6.63","6.66","5.83","0.0","sa737347"
"Hunter Harvey","Orioles","0","0","0","0","5.84","1","1","5.0","5","3","1","3","2","1.53","6.73","3.79","5.88","0.0","sa737510"
"Ryan Castellani","Rockies","0","0","0","0","6.03","1","1","5.0","5","3","1","3","2","1.65","6.87","4.80","5.88","0.0","sa828689"
"Andrew Moore","Mariners","0","0","0","0","5.74","1","1","4.0","5","3","1","3","1","1.45","6.00","2.77","5.88","0.0","17553"
"Jose Fernandez","Tigers","0","0","0","0","5.79","0","5","5.0","5","3","1","4","3","1.69","7.12","5.70","5.90","0.0","14733"
"Keegan Akin","Orioles","2","3","0","0","5.67","6","6","37.0","38","23","8","33","20","1.55","8.02","4.84","5.91","0.1","sa873980"
"Josh Rogers","Orioles","1","1","0","0","5.95","2","5","17.0","20","11","4","10","5","1.54","5.17","2.82","5.92","0.0","18510"
"Beau Burrows","Tigers","0","0","0","0","5.87","1","1","5.0","5","3","1","4","2","1.55","6.92","4.23","5.93","0.0","sa874682"
"Luis Ortiz","Orioles","1","2","0","0","5.98","4","4","23.0","28","16","5","17","10","1.61","6.36","3.90","5.97","0.1","16942"
"Conner Greene","Royals","0","0","0","0","5.92","1","1","5.0","5","3","1","3","3","1.71","5.82","5.47","6.01","0.0","sa737829"
"David Hess","Orioles","2","5","0","0","6.11","10","10","56.0","64","38","13","43","23","1.55","6.81","3.71","6.11","0.0","16130"
"Kodi Medeiros","White Sox","1","2","0","0","5.83","4","4","24.0","25","15","4","18","15","1.70","6.89","5.81","6.13","-0.1","sa828664"
"Sandy Baez","Tigers","0","1","0","0","6.17","0","8","8.0","9","5","2","5","4","1.64","6.33","4.26","6.15","0.0","17754"
