"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Matt Harvey","Angels","3","3","0","0","5.04","9","9","49.0","54","28","9","37","15","1.40","6.82","2.68","5.05","0.3","11713"
"Alec Mills","Cubs","0","0","0","0","4.94","1","1","4.0","4","2","1","3","2","1.42","7.48","3.54","5.05","0.0","13834"
"Jerad Eickhoff","Phillies","1","1","0","0","5.08","1","6","13.0","14","7","3","12","4","1.38","8.30","2.90","5.05","0.1","12664"
"Lucas Sims","Reds","0","1","0","0","4.92","2","2","9.0","8","5","2","10","4","1.43","10.36","4.54","5.05","0.1","13470"
"Wade LeBlanc","Mariners","3","5","0","0","5.02","11","11","63.0","69","35","12","47","18","1.37","6.72","2.54","5.06","0.5","5221"
"Wei-Chieh Huang","Rangers","0","0","0","0","5.04","0","4","4.0","4","2","1","4","2","1.52","8.76","4.76","5.06","0.0","17508"
"Erik Swanson","Mariners","1","2","0","0","5.10","4","4","23.0","24","13","5","21","7","1.36","8.00","2.82","5.06","0.2","16587"
"Genesis Cabrera","Cardinals","0","1","0","0","4.93","1","5","9.0","9","5","1","8","5","1.55","7.96","4.86","5.07","0.0","17490"
"Emilio Vargas","Diamondbacks","0","0","0","0","5.06","1","1","4.0","4","2","1","4","2","1.42","7.94","3.63","5.07","0.0","sa736761"
"James Bourque","Nationals","0","0","0","0","5.08","0","2","2.0","2","1","0","2","1","1.57","8.83","5.07","5.08","0.0","16668"
"Tyler Alexander","Tigers","1","1","0","0","5.10","3","3","17.0","20","10","3","11","4","1.38","5.67","1.88","5.08","0.1","17735"
"Daniel Camarena","Yankees","0","0","0","0","4.75","0","9","9.0","9","5","2","8","3","1.34","7.67","2.79","5.09","0.0","sa599205"
"Tyler Beede","Giants","3","5","0","0","5.10","9","9","55.0","56","31","8","51","32","1.60","8.34","5.22","5.09","0.0","16981"
"Alex Young","Diamondbacks","1","2","0","0","5.15","5","5","29.0","31","16","5","23","12","1.49","7.19","3.63","5.09","0.2","18333"
"Kazuhisa Makita","Padres","0","0","0","0","5.02","0","1","1.0","1","1","0","1","0","1.37","7.03","2.67","5.09","0.0","19757"
"Branden Kline","Orioles","1","2","0","4","5.04","0","23","23.0","23","13","4","20","10","1.47","8.06","3.87","5.10","0.0","14101"
"Enyel De Los Santos","Phillies","2","2","0","0","4.98","5","8","32.0","33","18","6","29","14","1.44","8.07","3.76","5.10","0.2","18403"
"Thomas Pannone","Blue Jays","0","1","0","0","5.05","1","7","11.0","11","6","2","10","4","1.40","8.34","3.38","5.11","0.0","17281"
"Yacksel Rios","Phillies","0","0","0","0","5.15","0","2","2.0","2","1","0","2","1","1.53","8.97","4.75","5.11","0.0","15007"
"Tayler Scott","Orioles","0","1","0","0","5.03","0","7","7.0","7","4","1","6","4","1.59","7.81","5.06","5.11","0.0","13652"
"Ivan Nova","White Sox","3","5","0","0","5.08","13","13","74.0","84","42","14","51","18","1.39","6.29","2.19","5.11","0.5","1994"
"Corey Oswalt","Mets","0","0","0","0","5.05","1","1","4.0","4","2","1","3","2","1.45","7.39","3.41","5.12","0.0","13677"
"Elieser Hernandez","Marlins","2","3","0","0","5.01","4","16","37.0","37","21","7","35","15","1.40","8.52","3.57","5.12","0.1","16933"
"Forrest Whitley","Astros","0","0","0","0","4.99","1","1","8.0","8","5","1","8","4","1.44","8.89","4.30","5.12","0.1","sa917930"
"Ariel Jurado","Rangers","3","5","0","0","5.32","12","12","70.0","84","41","11","40","20","1.49","5.10","2.58","5.12","0.7","17030"
"Caleb Frare","White Sox","1","1","0","0","4.89","0","12","12.0","10","6","2","13","9","1.61","10.28","6.53","5.14","0.0","14353"
"Adbert Alzolay","Cubs","1","1","0","0","5.09","2","4","15.0","15","8","3","13","6","1.46","7.76","3.73","5.14","0.1","17859"
"Allen Webster","Cubs","0","0","0","0","5.02","0","2","2.0","2","1","0","2","1","1.49","7.81","3.98","5.14","0.0","3993"
"Kyle Bird","Rangers","1","1","0","1","5.02","0","16","16.0","16","9","2","14","9","1.58","8.08","5.13","5.15","0.0","16618"
"Brian Johnson","Red Sox","3","3","0","0","5.18","8","10","48.0","52","28","8","38","19","1.49","7.16","3.64","5.15","0.2","14272"
"Justin Dunn","Mariners","0","0","0","0","5.03","1","1","4.0","4","2","1","4","2","1.45","8.14","4.09","5.15","0.0","sa738718"
"John Means","Orioles","3","5","0","0","5.16","12","12","71.0","80","41","13","53","20","1.40","6.71","2.56","5.15","0.6","16269"
"Shelby Miller","","4","6","0","0","5.36","13","13","75.0","83","45","12","61","33","1.54","7.25","3.93","5.16","0.3","10197"
"Jefry Rodriguez","Indians","1","1","0","0","5.16","2","5","15.0","16","9","2","12","8","1.59","7.05","4.81","5.16","0.1","17018"
"Tyson Ross","Tigers","2","3","0","0","5.28","7","7","40.0","44","23","6","29","19","1.56","6.54","4.20","5.16","0.3","7872"
"Darwinzon Hernandez","Red Sox","0","0","0","0","5.09","1","3","6.0","6","4","1","7","5","1.68","9.29","6.76","5.16","0.0","19848"
"Andrew Cashner","Orioles","4","6","0","0","5.20","14","14","80.0","90","46","13","54","30","1.51","6.11","3.41","5.17","0.7","8782"
"Ervin Santana","Mets","1","1","0","0","5.04","3","3","16.0","17","9","3","12","5","1.39","6.70","2.89","5.17","0.1","3200"
"Patrick Murphy","Blue Jays","0","0","0","0","5.18","1","1","4.0","4","2","1","3","2","1.52","6.53","3.82","5.17","0.0","sa737629"
"Glenn Sparkman","Royals","2","4","0","0","5.30","8","14","52.0","62","31","9","31","13","1.45","5.40","2.34","5.18","0.2","15200"
"Yency Almonte","Rockies","1","1","0","0","5.30","0","14","14.0","15","8","2","11","6","1.55","7.63","4.24","5.18","0.0","15068"
"Nick Kingham","Blue Jays","1","1","0","0","5.20","1","12","15.0","16","9","3","13","5","1.40","7.66","2.87","5.18","0.0","11694"
"Taylor Clarke","Diamondbacks","2","3","0","0","5.24","7","7","41.0","45","24","7","33","15","1.45","7.28","3.31","5.20","0.2","17611"
"Jimmy Yacabonis","Orioles","1","1","0","4","5.19","0","25","25.0","26","14","4","20","12","1.53","7.33","4.35","5.20","0.0","15157"
"Josh Osich","White Sox","0","1","0","2","5.31","0","19","19.0","20","11","3","16","8","1.51","7.61","3.90","5.21","0.0","11528"
"Edgar Garcia","Phillies","1","1","0","4","5.20","0","20","20.0","20","12","4","21","10","1.49","9.43","4.45","5.22","-0.1","19276"
"Aaron Brooks","Orioles","0","1","0","0","5.26","1","1","8.0","10","5","2","6","3","1.47","6.59","2.72","5.23","0.1","12272"
"Zach Plesac","Indians","3","4","0","0","5.13","10","10","59.0","63","34","12","48","19","1.39","7.31","2.89","5.23","0.3","19979"
"Pedro Payano","Rangers","1","1","0","0","5.02","0","11","11.0","11","6","2","10","5","1.46","8.31","4.37","5.23","0.0","18313"
"Stephen Nogosek","Mets","1","1","0","2","5.20","0","18","18.0","17","10","3","18","12","1.62","8.89","5.83","5.24","-0.1","19545"
"Eric Skoglund","Royals","2","2","0","0","5.18","6","6","33.0","37","19","6","22","11","1.43","6.12","2.89","5.25","0.1","16155"
"Hector Santiago","White Sox","0","0","0","0","4.87","0","2","2.0","2","1","0","2","1","1.46","8.68","4.56","5.25","0.0","4026"
"Jose Ruiz","White Sox","1","1","0","3","5.12","0","21","21.0","21","12","3","21","12","1.57","8.76","5.24","5.25","0.0","14552"
"Matt Wotherspoon","Orioles","0","0","0","0","5.23","0","2","2.0","2","1","0","2","1","1.47","8.44","3.98","5.26","0.0","16452"
"Jeremy Hellickson","Nationals","1","2","0","0","5.19","4","4","21.0","23","12","4","15","7","1.42","6.41","2.85","5.26","0.1","4371"
"Triston McKenzie","Indians","0","0","0","0","5.14","1","1","4.0","4","2","1","4","2","1.41","8.04","3.57","5.27","0.0","sa874760"
"Dylan Covey","White Sox","3","6","0","0","5.35","11","18","73.0","81","43","11","52","34","1.57","6.42","4.15","5.27","0.4","14825"
"Heath Fillmyer","Royals","1","1","0","0","5.29","2","9","19.0","21","11","3","13","8","1.51","5.98","3.62","5.28","0.1","17466"
"Peter Lambert","Rockies","2","4","0","0","5.51","9","9","50.0","59","30","10","34","14","1.47","6.20","2.47","5.29","0.3","17969"
"Cody Carroll","Orioles","0","0","0","0","5.11","0","5","5.0","4","3","1","4","3","1.54","8.89","5.14","5.29","0.0","17664"
"Reynaldo Lopez","White Sox","3","5","0","0","5.12","14","14","78.0","80","45","15","67","31","1.43","7.69","3.61","5.30","0.6","16400"
"Anthony Kay","Mets","0","0","0","0","5.06","1","1","4.0","4","2","1","4","2","1.49","7.94","4.38","5.30","0.0","sa738470"
"Joseph Palumbo","Rangers","1","2","0","0","5.18","5","5","29.0","31","17","5","25","13","1.51","7.58","4.05","5.31","0.2","17035"
"Jimmy Cordero","White Sox","0","0","0","0","5.15","0","5","5.0","5","3","1","4","3","1.62","7.71","5.45","5.31","0.0","15690"
"Taylor Hearn","Rangers","0","1","0","0","5.29","1","1","8.0","9","5","1","8","5","1.56","8.40","4.88","5.32","0.1","18325"
"Edinson Volquez","Rangers","1","2","0","0","5.46","4","6","23.0","26","14","3","17","12","1.63","6.62","4.62","5.32","0.2","3990"
"Drew Anderson","Phillies","0","0","0","0","5.28","0","2","2.0","2","1","0","2","1","1.46","7.81","3.62","5.33","0.0","15130"
"Cole Irvin","Phillies","1","1","0","0","5.23","3","3","17.0","19","10","3","12","5","1.43","6.55","2.82","5.33","0.1","19244"
"Jake Jewell","Angels","0","0","0","0","5.13","0","7","7.0","7","4","1","5","3","1.55","7.03","4.36","5.35","0.0","16958"
"Drew Smyly","Brewers","0","0","0","0","5.36","1","1","4.0","4","2","1","4","2","1.46","9.07","3.63","5.36","0.0","11760"
"Keury Mella","Reds","0","0","0","0","5.23","1","1","4.0","5","2","1","3","2","1.51","6.99","4.05","5.37","0.0","15964"
"Scott Blewett","Royals","0","0","0","0","5.24","0","2","2.0","2","1","0","2","1","1.46","6.25","3.34","5.38","0.0","sa828695"
"Zac Reininger","Tigers","0","0","0","0","5.41","0","7","7.0","8","4","1","5","3","1.54","6.39","3.77","5.38","0.0","15285"
"Foster Griffin","Royals","0","0","0","0","5.26","1","1","4.0","4","2","1","3","2","1.51","6.17","3.75","5.41","0.0","sa828674"
"Bo Takahashi","Diamondbacks","0","0","0","0","5.44","1","1","4.0","4","2","1","3","2","1.47","7.40","3.67","5.41","0.0","sa830370"
"Nick Tropeano","Angels","0","1","0","0","5.24","1","1","8.0","9","5","2","7","3","1.46","7.67","3.53","5.42","0.0","12385"
"Kyle Dowdy","Rangers","0","1","0","0","5.69","0","9","9.0","10","6","2","7","4","1.62","7.28","4.23","5.42","0.0","19285"
"Manny Banuelos","White Sox","2","3","0","0","5.30","6","6","35.0","36","21","6","33","20","1.58","8.49","5.08","5.42","0.1","5365"
"Adam Plutko","Indians","3","4","0","0","5.42","9","16","58.0","65","35","13","47","17","1.40","7.21","2.64","5.42","0.2","15846"
"Harrison Musgrave","Rockies","0","0","0","0","5.53","0","7","7.0","7","4","1","6","3","1.54","7.70","4.01","5.43","0.0","16532"
"Kyle Kubat","White Sox","0","1","0","0","5.26","2","2","9.0","10","5","2","6","3","1.45","5.91","2.89","5.45","0.0","sa827380"
"JC Ramirez","Angels","1","1","0","0","5.31","1","4","10.0","12","6","2","7","4","1.51","5.81","3.62","5.46","0.0","8302"
"Locke St. John","Rangers","1","2","0","4","5.38","0","20","20.0","21","12","4","18","10","1.57","8.04","4.72","5.47","0.0","16850"
"Gabriel Ynoa","Orioles","3","5","0","0","5.65","11","11","64.0","76","40","12","40","19","1.50","5.61","2.72","5.52","0.3","12938"
"J.B. Bukauskas","Astros","0","0","0","0","5.35","1","1","4.0","4","2","1","3","2","1.60","7.54","5.25","5.52","0.0","sa829263"
"Kyle Funkhouser","Tigers","0","0","0","0","5.53","1","1","4.0","5","3","1","3","2","1.62","7.17","5.00","5.55","0.0","sa827397"
"Ryan Carpenter","Tigers","1","2","0","0","5.66","4","6","24.0","28","15","5","18","7","1.47","6.76","2.73","5.56","0.0","12699"
"Marco Estrada","Athletics","1","2","0","0","5.48","4","4","20.0","22","12","4","14","8","1.43","6.38","3.38","5.59","0.1","1118"
"James Shields","","4","6","0","0","5.55","13","13","79.0","87","49","16","64","31","1.49","7.23","3.55","5.59","0.1","7059"
"Rookie Davis","Pirates","0","0","0","0","5.61","1","1","4.0","5","3","1","3","2","1.55","6.41","3.42","5.59","0.0","14962"
"Pedro Araujo","Orioles","0","0","0","0","5.53","0","2","2.0","2","1","0","2","1","1.57","8.60","4.98","5.60","0.0","17697"
"Gregory Soto","Tigers","2","3","0","0","5.58","6","6","35.0","37","22","5","27","24","1.75","6.84","6.24","5.62","0.1","19677"
"Elvis Luciano","Blue Jays","0","0","0","0","5.49","0","2","2.0","2","1","0","2","1","1.66","6.37","5.16","5.63","0.0","20632"
"Trey Supak","Brewers","0","0","0","0","5.55","1","1","4.0","5","2","1","3","1","1.47","6.63","3.23","5.64","0.0","sa828707"
"Carson Fulmer","White Sox","1","2","0","0","5.50","1","17","21.0","21","13","3","19","13","1.66","8.14","5.72","5.65","0.0","18311"
"Jesus Tinoco","Rockies","0","0","0","0","5.87","0","5","5.0","5","3","1","3","2","1.56","6.87","3.49","5.67","0.0","16300"
"Chance Adams","Yankees","0","1","0","0","5.52","1","4","11.0","11","7","2","9","6","1.57","7.74","4.71","5.71","0.0","18135"
"Ross Detwiler","White Sox","1","1","0","0","5.73","3","5","20.0","24","13","4","12","8","1.58","5.50","3.62","5.72","0.0","2859"
"Tom Eshelman","Orioles","1","3","0","0","5.68","6","6","33.0","40","21","7","20","10","1.50","5.50","2.73","5.73","0.1","18361"
"Stephen Gonsalves","Twins","0","0","0","0","5.43","1","1","4.0","4","3","1","4","2","1.58","7.77","5.16","5.74","0.0","15492"
"Alex Faedo","Tigers","0","0","0","0","5.69","1","1","4.0","5","3","1","3","1","1.42","7.01","2.95","5.80","0.0","sa829855"
"Edwin Jackson","Blue Jays","1","2","0","0","5.75","4","4","21.0","23","13","4","16","9","1.55","6.80","3.88","5.81","0.0","1841"
"Julian Fernandez","Marlins","0","0","0","0","5.55","0","5","5.0","5","3","1","3","3","1.78","6.64","6.61","5.85","0.0","sa737347"
"Tony Santillan","Reds","0","0","0","0","5.67","1","1","4.0","5","3","1","3","2","1.56","7.14","4.55","5.86","0.0","sa874781"
"Jake Woodford","Cardinals","0","0","0","0","5.75","1","1","4.0","5","3","1","3","2","1.61","6.45","4.67","5.86","0.0","sa874753"
"C.D. Pelham","Rangers","0","0","0","0","5.54","0","4","4.0","4","3","1","4","3","1.78","7.73","7.06","5.88","0.0","19820"
"Ryan Castellani","Rockies","0","0","0","0","6.03","1","1","4.0","5","3","1","3","2","1.65","6.89","4.76","5.91","0.0","sa828689"
"Andrew Moore","Mariners","0","0","0","0","5.76","1","1","4.0","4","2","1","3","1","1.46","5.95","2.76","5.93","0.0","17553"
"Jose Fernandez","Tigers","0","0","0","0","5.80","0","2","2.0","2","2","0","2","1","1.69","7.04","5.64","5.94","0.0","14733"
"Keegan Akin","Orioles","1","2","0","0","5.70","4","4","21.0","21","13","4","19","11","1.56","8.06","4.94","5.97","0.0","sa873980"
"Hunter Harvey","Orioles","0","0","0","0","5.94","1","1","4.0","5","3","1","3","2","1.56","6.65","3.96","5.99","0.0","sa737510"
"Conner Greene","Royals","0","0","0","0","5.90","1","1","4.0","4","3","1","3","2","1.70","5.83","5.33","6.01","0.0","sa737829"
"Luis Ortiz","Orioles","0","0","0","0","6.03","1","1","4.0","5","3","1","3","2","1.61","6.27","3.91","6.04","0.0","16942"
"Beau Burrows","Tigers","0","0","0","0","6.01","1","1","4.0","5","3","1","3","2","1.57","6.78","4.33","6.08","0.0","sa874682"
"Asher Wojciechowski","Orioles","0","1","0","0","5.97","2","2","12.0","14","8","3","11","5","1.49","7.91","3.60","6.09","0.0","10836"
"David Hess","Orioles","2","4","0","0","6.10","7","7","42.0","48","29","10","32","17","1.55","6.87","3.71","6.12","0.0","16130"
"Sandy Baez","Tigers","0","0","0","0","6.17","0","5","5.0","5","3","1","3","2","1.63","6.33","4.25","6.18","0.0","17754"
"Kodi Medeiros","White Sox","1","1","0","0","5.88","2","2","13.0","14","8","2","10","8","1.70","6.86","5.80","6.20","0.0","sa828664"
