"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Glenn Sparkman","Royals","0","1","0","0","5.59","2","2","11.0","14","7","2","7","3","1.49","5.39","2.51","5.46","0.0","15200"
"Zac Reininger","Tigers","0","0","0","0","5.53","0","1","1.0","1","1","0","1","0","1.55","6.57","3.86","5.50","0.0","15285"
"Aaron Brooks","Orioles","0","1","0","0","5.52","2","2","10.0","11","6","2","7","3","1.50","6.36","2.81","5.52","0.1","12272"
"Chance Adams","Yankees","0","0","0","0","5.29","0","0","0.0","0","0","0","0","0","1.52","8.16","4.46","5.52","0.0","18135"
"Eric Skoglund","Royals","0","1","0","0","5.56","1","3","8.0","9","5","1","5","3","1.50","5.58","2.95","5.52","0.0","16155"
"Gabriel Ynoa","Orioles","0","1","0","0","5.66","1","4","9.0","11","6","2","6","2","1.48","5.62","2.43","5.53","0.0","12938"
"Eduardo Jimenez","","0","0","0","0","5.73","0","0","0.0","0","0","0","0","0","1.59","8.75","4.69","5.54","0.0","sa3001404"
"Javier Guerra","Padres","0","0","0","0","5.73","0","2","2.0","2","1","0","2","1","1.59","8.75","4.69","5.54","0.0","17292"
"Nick Tropeano","Angels","0","1","0","0","5.36","1","1","8.0","9","5","2","7","3","1.48","7.66","3.63","5.54","0.0","12385"
"Harrison Musgrave","Rockies","0","0","0","0","5.65","0","0","0.0","0","0","0","0","0","1.56","7.49","4.07","5.56","0.0","16532"
"Adam Plutko","Indians","1","1","0","0","5.58","2","2","12.0","14","7","3","9","4","1.43","6.92","2.66","5.57","0.1","15846"
"Marco Estrada","","2","3","0","0","5.48","8","8","47.0","49","28","9","34","17","1.43","6.64","3.34","5.59","0.2","1118"
"Tayler Scott","Orioles","0","0","0","0","5.49","0","1","1.0","1","0","0","1","0","1.63","7.48","5.06","5.60","0.0","13652"
"Foster Griffin","Royals","0","0","0","0","5.48","0","0","1.0","1","0","0","0","0","1.55","6.04","3.98","5.61","0.0","sa828674"
"Hector Santiago","White Sox","0","0","0","0","5.37","1","4","6.0","6","4","1","6","3","1.54","8.70","4.93","5.63","0.0","4026"
"Carson Fulmer","White Sox","0","0","0","0","5.46","0","3","3.0","3","2","0","3","2","1.64","8.30","5.65","5.63","0.0","18311"
"Kyle Kubat","White Sox","0","0","0","0","5.45","0","0","1.0","1","1","0","1","0","1.50","5.55","3.14","5.68","0.0","sa827380"
"Elvis Luciano","Blue Jays","0","0","0","0","5.52","0","1","1.0","1","1","0","1","1","1.66","6.29","5.13","5.68","0.0","20632"
"Yohander Mendez","Rangers","0","0","0","0","5.72","0","1","1.0","1","0","0","1","0","1.52","7.58","3.85","5.77","0.0","14391"
"Stephen Gonsalves","Twins","0","0","0","0","5.53","0","0","1.0","1","1","0","1","1","1.58","7.85","5.13","5.81","0.0","15492"
"Ross Detwiler","White Sox","0","0","0","0","5.89","1","2","6.0","7","4","1","4","2","1.59","6.00","3.74","5.89","0.0","2859"
"Edwin Jackson","Tigers","1","1","0","0","5.85","2","2","14.0","16","9","3","10","6","1.57","6.39","3.94","5.95","0.0","1841"
"Tom Eshelman","Orioles","0","1","0","0","5.90","1","1","7.0","8","4","2","4","2","1.50","5.66","2.71","5.96","0.0","18361"
"Julian Fernandez","Marlins","0","0","0","0","5.66","0","0","0.0","0","0","0","0","0","1.79","6.63","6.68","5.96","0.0","sa737347"
"Ryan Castellani","Rockies","0","0","0","0","6.08","0","0","1.0","1","0","0","1","0","1.65","6.96","4.76","5.97","0.0","sa828689"
"Jesus Tinoco","Rockies","0","0","0","0","6.20","0","3","3.0","4","2","1","3","1","1.63","7.00","4.04","6.02","0.0","16300"
"Keegan Akin","Orioles","0","0","0","0","5.72","1","1","4.0","4","2","1","3","2","1.57","8.28","5.09","6.03","0.0","sa873980"
"Asher Wojciechowski","Orioles","0","1","0","0","5.87","2","2","11.0","12","7","3","10","4","1.46","8.03","3.45","6.04","0.0","10836"
"Andrew Moore","Mariners","0","0","0","0","5.85","0","0","1.0","1","0","0","0","0","1.47","5.85","2.77","6.04","0.0","17553"
"Jose Fernandez","Tigers","0","0","0","0","5.90","0","0","0.0","0","0","0","0","0","1.68","6.87","5.44","6.06","0.0","14733"
"Luis Ortiz","Orioles","0","0","0","0","6.05","0","0","1.0","1","1","0","1","0","1.61","6.28","3.95","6.10","0.0","16942"
"David Hess","Orioles","0","0","0","0","6.12","0","0","1.0","1","1","0","1","0","1.53","7.09","3.55","6.18","0.0","16130"
"Conner Greene","Royals","0","0","0","0","6.25","0","0","1.0","2","1","0","1","1","1.77","5.60","5.78","6.32","0.0","sa737829"
"Tim Melville","Rockies","0","1","0","0","6.75","2","2","12.0","15","9","3","10","6","1.72","7.00","4.42","6.33","0.0","9149"
"Pedro Payano","Rangers","0","0","0","0","6.20","0","0","1.0","1","0","0","0","0","1.68","6.76","5.51","6.37","0.0","18313"
"Kodi Medeiros","White Sox","0","0","0","0","6.21","0","0","1.0","2","1","0","1","1","1.75","6.62","6.08","6.56","0.0","sa828664"
