Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,PlayerId
"Rylan Bannon","BAL","2B/3B",600.760009765625,133,-76.2639693708529,-76.5920329854679,-14.5527181366526,-58.0338688205939,-5.71670058753175,-7.74875097435406,-238.908040875453,102.16284818644577,-135.7451926890073,"sa3004162"
"Abraham Toro","HOU","1B/2B/3B/DH",599.4299926757812,105,-78.3054884419593,-77.6828861521274,-14.5527181366526,-60.4133896377308,-3.98758497140744,-5.43480441058519,-240.376871750463,102.16284818644577,-137.21402356401694,"19844"
"Asdrubal Cabrera","ARI","1B",539.6099853515625,294,-49.7242214464697,-55.8658228189358,-14.5527181366526,-43.7567439177725,-6.43801745694912,-11.2264443490476,-181.563968125827,41.797858296586476,-138.76610982924097,"4962"
"Albert Pujols","LAA","1B",577.0700073242188,385,-33.3920688776186,-49.3207038189783,-14.5527181366526,-34.2386606492249,-22.7100963842898,-28.121934041104,-182.336181907868,41.797858296586476,-139.5383236112817,"1177"
"Luis Campusano","SDP","DH",999,109,-76.2639693708529,-78.773739318787,-16.4061303526068,-60.4133896377308,-3.32153407300206,-7.57146273416869,-242.750225487148,102.16284818644577,-139.58737730070246,"22217"
"Andy Young","ARI","2B/3B/OF/DH",999,77,-81.3677670486189,-82.0462988187658,-14.5527181366526,-60.4133896377308,-2.6245792894286,-1.78885416775996,-242.793607098957,102.16284818644577,-139.63075891251083,"19521"
"Phillip Evans","PIT","1B/3B/OF",600.780029296875,371,-50.7449809820229,-48.2298506523188,-10.8458937047442,-46.1362647349094,-8.69648483215818,-27.9446458009186,-192.598120707072,51.8913818742131,-139.706738832859,"12950"
"Kevin Pillar","NYM","OF",533.6900024414062,301,-53.8072595886825,-53.6841164856167,-5.2856570568816,-46.1362647349094,-17.1566396017713,-20.6777496577213,-196.747687125583,55.78477412356954,-139.96291300201327,"12434"
"Andrew Vaughn","CHW","1B",214.97000122070312,560,-32.3713093420654,-26.4127873191271,-10.8458937047442,-31.859139832088,-27.824732463453,-53.5413105280547,-182.855173189532,41.797858296586476,-140.0573148929459,"sa3011226"
"Michael A. Taylor","KCR","OF",557.97998046875,308,-56.8695381953421,-54.7749696522762,2.12799180693522,-46.1362647349094,-18.6541638232961,-22.8644166662111,-197.1713612651,55.78477412356954,-140.38658714153013,"11489"
"Ramon Urias","BAL","2B/SS",600.3699951171875,280,-58.9110572664485,-55.8658228189358,-10.8458937047442,-48.5157855520463,-5.90648509808965,-14.4678094265959,-194.51285386686,49.579688036251966,-143.9331658306084,"18795"
"Anthony Alford","PIT","OF/DH",578.2999877929688,357,-56.8695381953421,-50.4115569856379,13.2484651026604,-48.5157855520463,-21.3140062173681,-37.3186802392195,-201.181102086954,55.78477412356954,-144.39632796338395,"14329"
"Ildemaro Vargas","CHC","1B/2B/3B",999,119,-78.3054884419593,-77.6828861521274,-14.5527181366526,-62.7929104548677,-4.15300739612142,-10.4877713598262,-247.974781941555,102.16284818644577,-144.81193375510884,"13324"
"Vidal Brujan","TBR","2B",999,84,-83.4092861197252,-82.0462988187658,-7.1390692728358,-65.1724312720046,-3.42296812760517,-9.15350983775639,-250.343563448693,102.16284818644577,-147.18071526224716,"sa872786"
"Leury Garcia","CHW","2B/SS/OF",594.3699951171875,378,-55.8487786597889,-43.8664379856804,-1.57883262497319,-48.5157855520463,-17.9837517253412,-31.2132730639334,-199.006859611764,49.579688036251966,-148.42717157551155,"5913"
"Garrett Cooper","MIA","1B/DH",540.8699951171875,280,-53.8072595886825,-55.8658228189358,-16.4061303526068,-46.1362647349094,-4.14210439724781,-14.8951410913126,-191.252722983695,41.797858296586476,-148.45486468710848,"15279"
"Ronald Guzman","TEX","1B",579.469970703125,301,-54.8280191242357,-54.7749696522762,-12.6993059206984,-41.3772231006356,-9.69992237931569,-18.2137770392336,-191.593217216395,41.797858296586476,-148.79535891980882,"14388"
"Danny Mendick","CHW","2B",600.9199829101562,91,-81.3677670486189,-80.9554456521062,-12.6993059206984,-62.7929104548677,-3.48913709749076,-10.8628364966232,-252.167402670405,102.16284818644577,-149.00455448395928,"18889"
"Josh Rojas","ARI","2B/SS/OF/DH",496.260009765625,273,-64.0148549442145,-56.9566759855954,0.274579590981015,-53.2748271863201,-5.84031612820405,-19.8458328277276,-199.657927481081,49.579688036251966,-149.07823944482865,"19734"
"Jahmai Jones","BAL","2B",600.6300048828125,182,-75.2432098352997,-72.2286203188296,-10.8458937047442,-60.4133896377308,-10.5070336165911,-23.0076691918896,-252.245816305085,102.16284818644577,-149.08296811863914,"18872"
"Jake Cave","MIN","OF",599.0900268554688,217,-62.9940954086613,-62.4109418188933,-12.6993059206984,-50.8953063691832,-7.37528603422104,-10.292252306228,-206.667187857885,55.78477412356954,-149.8824137343157,"14477"
"Hernan Perez","WSN","1B/2B/OF/DH",999,63,-83.4092861197252,-84.2280051520849,-14.5527181366526,-62.7929104548677,-4.58964749970194,-4.10054288851539,-253.673110251548,102.16284818644577,-150.51026206510207,"5751"
"Robel Garcia","HOU","2B",999,56,-82.3885265841721,-84.2280051520849,-16.4061303526068,-62.7929104548677,-2.39298789482903,-5.53256393738429,-253.741124375945,102.16284818644577,-150.578276189499,"13167"
"Odubel Herrera","PHI","OF",539.0599975585938,224,-61.9733358731081,-64.5926481522125,-10.8458937047442,-50.8953063691832,-7.77448045330932,-11.5242386154718,-207.605903168029,55.78477412356954,-150.82112904445955,"11476"
"Thairo Estrada","NYY","2B",999,70,-83.4092861197252,-83.1371519854254,-14.5527181366526,-62.7929104548677,-5.02192640373302,-5.78486520492906,-254.698858305333,102.16284818644577,-151.53601011888722,"16426"
"Jorge Mateo","SDP","2B/OF/DH",599.7899780273438,91,-81.3677670486189,-82.0462988187658,-10.8458937047442,-62.7929104548677,-8.81536368495907,-9.05349246794386,-254.921726179899,102.16284818644577,-151.75887799345367,"17273"
"Logan Forsythe",,"P/1B/2B/DH",999,98,-82.3885265841721,-80.9554456521062,-14.5527181366526,-62.7929104548677,-3.92141600152184,-10.8128278117169,-255.423844641037,102.16284818644577,-152.26099645459155,"7185"
"Josh Reddick",,"OF",599.7100219726562,280,-59.9318168020017,-56.9566759855954,-12.6993059206984,-50.8953063691832,-7.33784034972879,-21.4551421167819,-209.276087543989,55.78477412356954,-152.49131342041986,"3892"
"Charlie Culberson","TEX","P/1B/2B/DH",999,70,-83.4092861197252,-84.2280051520849,-14.5527181366526,-62.7929104548677,-4.32279102038485,-6.66453287681559,-255.970243760531,102.16284818644577,-152.80739557408512,"3298"
"Luis Rengifo","LAA","2B",600.9099731445312,63,-84.4300456552784,-84.2280051520849,-12.6993059206984,-65.1724312720046,-1.39391154722096,-8.54888993285433,-256.472589480142,102.16284818644577,-153.30974129369588,"19858"
"Edmundo Sosa","STL","2B",999,77,-83.4092861197252,-83.1371519854254,-14.5527181366526,-62.7929104548677,-5.82031524190959,-7.89651918605943,-257.60890112464,102.16284818644577,-154.44605293819416,"17022"
"Aristides Aquino","CIN","OF/DH",589.1400146484375,147,-67.0771335508741,-72.2286203188296,-12.6993059206984,-48.5157855520463,-8.01261364723306,-3.60271388246615,-212.136172872148,55.78477412356954,-155.35139874857805,"15482"
"Jace Peterson","MIL","1B/2B/3B/OF",999,42,-86.4715647263848,-87.5005646520637,-14.5527181366526,-65.1724312720046,-1.16232015262138,-3.94825899078316,-258.80785793051,102.16284818644577,-155.6450097440645,"12325"
"Adam Haseley","PHI","OF",595.969970703125,287,-57.8902977308953,-58.047529152255,-10.8458937047442,-53.2748271863201,-8.46925463710805,-24.0441364475352,-212.571938858858,55.78477412356954,-155.78716473528834,"19878"
"Ryan Zimmerman","WSN","1B/3B",600.2000122070312,161,-65.0356144797677,-71.13776715217,-14.5527181366526,-50.8953063691832,-4.25008025117509,-3.90502383491719,-209.776510223866,51.8913818742131,-156.88512834965266,"4220"
"Ben Gamel","CLE","OF",999,259,-66.0563740153209,-59.1383823189146,-10.8458937047442,-55.654348003457,-4.97575832014189,-18.6888595458432,-215.359615908422,55.78477412356954,-158.57484178485217,"12160"
"Eloy Jimenez","CHW","OF",118.3499984741211,105,-71.1601716930869,-76.5920329854679,-16.4061303526068,-53.2748271863201,-1.15795895307194,2.53221332129988,-216.058907849254,55.78477412356954,-159.27413372568418,"17484"
"Jarren Duran","BOS","OF",566.3099975585938,231,-70.1394121575337,-64.5926481522125,3.98140402288943,-60.4133896377308,-6.44237865649856,-18.8888942854682,-216.495318866554,55.78477412356954,-159.71054474298478,"sa3006786"
"Yusniel Diaz","BAL","OF",999,217,-66.0563740153209,-64.5926481522125,-12.6993059206984,-53.2748271863201,-6.64306616593006,-13.4085956715106,-216.674817111992,55.78477412356954,-159.89004298842295,"sa912848"
"Adam Engel","CHW","OF",597.0900268554688,315,-58.9110572664485,-55.8658228189358,-3.43224484092739,-48.5157855520463,-19.7855781106753,-30.2540766786606,-216.764565267694,55.78477412356954,-159.97979114412442,"15082"
"Jasrado Chisholm","MIA","2B/SS",999,259,-60.9525763375549,-61.3200886522337,-3.43224484092739,-46.1362647349094,-17.7587021300658,-21.7301898837664,-211.330066579458,49.579688036251966,-160.75037854320564,"20454"
"Andrew Stevenson","WSN","OF",575.0599975585938,238,-65.0356144797677,-62.4109418188933,-5.2856570568816,-58.0338688205939,-7.20768300973233,-19.7435576149017,-217.71732280077,55.78477412356954,-160.9325486772009,"17932"
"Brian Goodwin","PIT","OF",599.489990234375,196,-69.1186526219805,-67.8652076521912,-8.99248148879001,-53.2748271863201,-7.84283002296963,-11.446967745099,-218.54096671735,55.78477412356954,-161.7561925937809,"12858"
"Justin Williams","STL","OF",999,231,-64.0148549442145,-64.5926481522125,-12.6993059206984,-50.8953063691832,-10.7033599264732,-16.2748956122618,-219.180370925044,55.78477412356954,-162.39559680147403,"15490"
"Oscar Mercado","CLE","OF",472.6199951171875,210,-69.1186526219805,-65.683501318872,-1.57883262497319,-55.654348003457,-10.4717685318736,-17.4046067086797,-219.911709809836,55.78477412356954,-163.12693568626645,"16375"
"Ender Inciarte","ATL","OF",598.5399780273438,245,-67.0771335508741,-61.3200886522337,-3.43224484092739,-58.0338688205939,-6.94082653041523,-23.2122196175415,-220.016382012586,55.78477412356954,-163.23160788901635,"4922"
"Taylor Trammell","SEA","OF",999,336,-61.9733358731081,-53.6841164856167,2.12799180693522,-50.8953063691832,-15.0570528519521,-41.1624073786564,-220.644227151581,55.78477412356954,-163.85945302801161,"sa917943"
"Yonathan Daza","COL","OF",999,210,-70.1394121575337,-66.7743544855316,-7.1390692728358,-60.4133896377308,-3.71418669276617,-12.5039236571709,-220.684335903569,55.78477412356954,-163.89956177999943,"15794"
"Darin Ruf","SFG","OF",600.7100219726562,168,-69.1186526219805,-71.13776715217,-14.5527181366526,-53.2748271863201,-3.98322377185799,-10.4400205179334,-222.507209386915,55.78477412356954,-165.72243526334498,"9929"
"Edwin Rios","LAD","3B",498.19000244140625,161,-65.0356144797677,-71.13776715217,-16.4061303526068,-48.5157855520463,-10.6415521561371,-6.97135851529349,-218.708208208021,51.8913818742131,-165.81682633380822,"18316"
"Jarrod Dyson","KCR","OF",600.760009765625,252,-72.1809312286401,-58.047529152255,11.3950528867062,-60.4133896377308,-10.5688413869273,-35.4525539965936,-225.26819251544,55.78477412356954,-168.483418391871,"4866"
"Jo Adell","LAA","OF",445.0899963378906,238,-66.0563740153209,-65.683501318872,-10.8458937047442,-50.8953063691832,-12.2008841479979,-19.6935489299954,-225.375508486114,55.78477412356954,-168.5907343625441,"20220"
"Pat Valaika","BAL","SS",568.4099731445312,168,-69.1186526219805,-68.9560608188508,-14.5527181366526,-50.8953063691832,-10.0085857426745,-6.39400079585799,-219.9253244852,49.579688036251966,-169.3456364489476,"14885"
"Jed Lowrie","OAK","2B/SS",600.0599975585938,329,-56.8695381953421,-54.7749696522762,-14.5527181366526,-50.8953063691832,-12.4942833129337,-31.0837356656409,-220.670551332029,49.579688036251966,-170.09086329577678,"4418"
"Blaze Tom","OAK","OF",999,189,-69.1186526219805,-68.9560608188508,-10.8458937047442,-55.654348003457,-9.17493181978039,-14.160983788118,-227.910870756931,55.78477412356954,-171.12609663336136,"sa875069"
"Daniel Johnson Jr.","CLE","OF",599.1300048828125,182,-70.1394121575337,-70.0469139855104,-8.99248148879001,-55.654348003457,-8.74265291574931,-14.638324137741,-228.214132688781,55.78477412356954,-171.4293585652118,"19643"
"Matt Beaty","LAD","1B/OF/DH",600.989990234375,147,-71.1601716930869,-72.2286203188296,-14.5527181366526,-58.0338688205939,-3.75163237725841,-8.88071991378536,-228.607731260207,55.78477412356954,-171.82295713663714,"17710"
"Austin Dean","STL","1B/OF",999,133,-73.2016907641933,-75.5011798188083,-14.5527181366526,-58.0338688205939,-2.88707456919626,-5.08474361624132,-229.261275725686,55.78477412356954,-172.47650160211612,"18288"
"Mike Tauchman","NYY","OF",582.3699951171875,126,-75.2432098352997,-74.4103266521487,-10.8458937047442,-60.4133896377308,-1.02344041352603,-7.42143667944989,-229.357696922899,55.78477412356954,-172.57292279932977,"15274"
"Michael Chavis","BOS","1B",528.0900268554688,161,-68.0978930864273,-71.13776715217,-12.6993059206984,-50.8953063691832,-7.81192613780156,-5.63935483623712,-216.281553502518,41.797858296586476,-173.48369520593107,"17321"
"Jedd Gyorko",,"1B",598.9299926757812,154,-70.1394121575337,-72.2286203188296,-14.5527181366526,-50.8953063691832,-2.75255602965035,-6.66904856284246,-217.237661574692,41.797858296586476,-174.4398032781054,"10816"
"Roman Quinn","PHI","OF",565.5700073242188,147,-76.2639693708529,-74.4103266521487,2.12799180693522,-60.4133896377308,-8.71174903058124,-13.7313942803879,-231.402837164766,55.78477412356954,-174.61806304119668,"13546"
"Isaac Paredes","DET","3B",589.4000244140625,210,-69.1186526219805,-67.8652076521912,-14.5527181366526,-55.654348003457,-5.51165187855081,-15.2179397001899,-227.920517993022,51.8913818742131,-175.02913611880894,"20036"
"Brock Holt","TEX","P/1B/3B/OF/DH",600.739990234375,259,-68.0978930864273,-62.4109418188933,-10.8458937047442,-58.0338688205939,-4.97575832014189,-25.7512052633886,-230.115561014189,51.8913818742131,-177.2241791399761,"9345"
"Matt Joyce","PHI","OF",600.1099853515625,112,-77.2847289064061,-76.5920329854679,-16.4061303526068,-58.0338688205939,-1.59023785710302,-6.71679940473529,-236.623798326913,55.78477412356954,-179.8390242033434,"3353"
"Lane Thomas","STL","OF",596.5999755859375,147,-74.2224502997465,-74.4103266521487,-10.8458937047442,-58.0338688205939,-7.64650371308757,-12.4243949437846,-237.583438134105,55.78477412356954,-180.79866401053593,"16939"
"Daniel Robertson","MIL","2B/3B/SS/OF",999,203,-71.1601716930869,-67.8652076521912,-12.6993059206984,-58.0338688205939,-1.88363702203874,-20.2436444639643,-231.885835572573,49.579688036251966,-181.3061475363215,"14145"
"Logan Morrison",,"1B/DH",999,112,-74.2224502997465,-76.5920329854679,-14.5527181366526,-53.2748271863201,-3.72072849209034,-1.84112069567966,-224.203877795957,41.797858296586476,-181.40601949937056,"9205"
"Franklin Barreto","LAA","2B/3B/SS/OF/DH",600.8800048828125,119,-75.2432098352997,-75.5011798188083,-12.6993059206984,-55.654348003457,-7.71485328274789,-5.23476967096012,-232.047666531971,49.579688036251966,-181.46797849571942,"15519"
"Pavin Smith","ARI","1B/OF/DH",597.5599975585938,119,-78.3054884419593,-77.6828861521274,-14.5527181366526,-60.4133896377308,-0.957271443640434,-6.59177769246962,-238.50353150458,55.78477412356954,-181.71875738101068,"19892"
"Chas McCormick","HOU","OF",600.1900024414062,147,-76.2639693708529,-74.4103266521487,-8.99248148879001,-60.4133896377308,-5.14990314395477,-13.3290669581243,-238.559137251601,55.78477412356954,-181.7743631280319,"sa3004174"
"Bobby Bradley","CLE","1B/DH",591.9400024414062,133,-72.1809312286401,-74.4103266521487,-16.4061303526068,-50.8953063691832,-7.1480558391709,-3.77774427963809,-224.818494721388,41.797858296586476,-182.02063642480135,"17278"
"Jose Rojas","LAA","3B",999,140,-73.2016907641933,-74.4103266521487,-14.5527181366526,-55.654348003457,-8.64558006069564,-8.50339693397492,-234.968060551122,51.8913818742131,-182.076678676909,"sa918928"
"Luis Guillorme","NYM","P/2B/3B/SS",599.9600219726562,224,-71.1601716930869,-66.7743544855316,-10.8458937047442,-60.4133896377308,-1.38300854834735,-22.1802680479228,-232.757086117364,49.579688036251966,-182.17739808111168,"16451"
"Edward Olivares","KCR","OF",585.5,147,-75.2432098352997,-74.4103266521487,-8.99248148879001,-60.4133896377308,-6.9473683297394,-14.1337216026514,-240.14049754636,55.78477412356954,-183.35572342279045,"19698"
"Ehire Adrianza","ATL","3B",599.9400024414062,224,-68.0978930864273,-64.5926481522125,-10.8458937047442,-60.4133896377308,-8.1405903874548,-24.7692623786761,-236.859677347246,51.8913818742131,-183.96829547303255,"8418"
"Lewis Brinson","MIA","OF",594.1099853515625,182,-71.1601716930869,-72.2286203188296,-8.99248148879001,-55.654348003457,-14.0688795032176,-19.0366624971736,-241.141163504555,55.78477412356954,-184.35638938098515,"14352"
"Albert Almora Jr.","NYM","OF",600.5599975585938,168,-73.2016907641933,-72.2286203188296,-14.5527181366526,-58.0338688205939,-10.0085857426745,-14.3360141852899,-242.361497968234,55.78477412356954,-185.57672384466414,"14109"
"Eli White","TEX","OF/DH",999,217,-72.1809312286401,-67.8652076521912,-7.1390692728358,-58.0338688205939,-12.3354026875439,-24.8192710635824,-242.373750725387,55.78477412356954,-185.58897660181765,"19346"
"Heliot Ramos","SFG","OF",999,154,-74.2224502997465,-74.4103266521487,-12.6993059206984,-58.0338688205939,-9.14402793461232,-14.0837129177452,-242.593692545545,55.78477412356954,-185.8089184219754,"sa3004693"
"Yadiel Hernandez","WSN","OF/DH",999,91,-78.3054884419593,-79.8645924854466,-14.5527181366526,-60.4133896377308,-3.48913709749076,-6.01216213002069,-242.637487929301,55.78477412356954,-185.85271380573118,"19334"
"Jose Marmolejos","SEA","OF",598.6400146484375,112,-77.2847289064061,-78.773739318787,-16.4061303526068,-58.0338688205939,-5.15208374372949,-7.06911804209259,-242.719669184216,55.78477412356954,-185.93489506064634,"15767"
"Pablo Sandoval","ATL","1B/3B/DH",600.8400268554688,98,-76.2639693708529,-79.8645924854466,-16.4061303526068,-58.0338688205939,-3.92141600152184,-4.60514542360492,-239.095122454627,51.8913818742131,-186.20374058041392,"5409"
"Adolis Garcia","TEX","OF",599.8599853515625,112,-76.2639693708529,-78.773739318787,-12.6993059206984,-58.0338688205939,-9.74609046290682,-7.49644970680929,-243.013423600648,55.78477412356954,-186.2286494770788,"19287"
"Tyler Wade","NYY","2B/SS",599.8599853515625,161,-75.2432098352997,-71.13776715217,-7.1390692728358,-60.4133896377308,-7.44581620365607,-15.793039576612,-237.172291678304,49.579688036251966,-186.59260364205227,"15730"
"Ryan McBroom","KCR","1B/OF/DH",599.5700073242188,119,-77.2847289064061,-77.6828861521274,-16.4061303526068,-58.0338688205939,-5.91738809696326,-8.32610869378956,-243.651111022487,55.78477412356954,-186.86633689891752,"16524"
"Jake Fraley","SEA","OF",600.5,98,-80.3470075130656,-79.8645924854466,-10.8458937047442,-60.4133896377308,-6.75104201985734,-5.48481309549146,-243.706738456336,55.78477412356954,-186.92196433276652,"19260"
"Danny Santana","BOS","1B/OF/DH",595.260009765625,63,-82.3885265841721,-83.1371519854254,-12.6993059206984,-62.7929104548677,-3.89051211635377,-1.03420820813909,-245.942615269656,55.78477412356954,-189.15784114608687,"10322"
"Cole Tucker","PIT","OF",599.6699829101562,182,-75.2432098352997,-71.13776715217,-8.99248148879001,-60.4133896377308,-9.80789823324298,-20.36866617623,-245.963412523463,55.78477412356954,-189.17863839989386,"17326"
"Kyle Farmer","CIN","1B/2B/3B/SS/OF",594.6799926757812,195,-70.1394121575337,-71.13776715217,-12.6993059206984,-58.0338688205939,-9.60721072381147,-18.434300435285,-240.051865210092,49.579688036251966,-189.47217717384044,"14813"
"Chris Owings","COL","2B/3B/SS/OF",598.6699829101562,119,-77.2847289064061,-77.6828861521274,-10.8458937047442,-60.4133896377308,-6.28349803110874,-7.87377268661972,-240.384169118737,49.579688036251966,-189.804481082485,"10030"
"Brent Rooker","MIN","OF/DH",592.8400268554688,77,-80.3470075130656,-80.9554456521062,-16.4061303526068,-60.4133896377308,-3.32371467277678,-5.73485652002279,-247.180544348309,55.78477412356954,-190.3957702247395,"19627"
"Connor Joe","COL","OF",999,77,-81.3677670486189,-82.0462988187658,-16.4061303526068,-62.7929104548677,0.571156663052382,-5.33252919775923,-247.374479209566,55.78477412356954,-190.58970508599643,"16572"
"Rafael Ortega","CHC","OF",999,105,-80.3470075130656,-79.8645924854466,-12.6993059206984,-62.7929104548677,-3.98758497140744,-8.50113909096149,-248.192540436447,55.78477412356954,-191.40776631287778,"10323"
"Colton Welker","COL","3B",598.3200073242188,77,-80.3470075130656,-82.0462988187658,-14.5527181366526,-62.7929104548677,-1.19322403778946,-4.40285284096642,-245.335011802108,51.8913818742131,-192.4436299278945,"sa917962"
"Akil Baddoo","DET","OF",999,238,-70.1394121575337,-66.7743544855316,-5.2856570568816,-55.654348003457,-20.0237113045991,-31.6065690141433,-249.484052022146,55.78477412356954,-192.69927789857675,"sa917953"
"Juan Lagares","LAA","OF",999,112,-80.3470075130656,-77.6828861521274,-12.6993059206984,-62.7929104548677,-6.55035451042584,-10.160457064922,-250.232921616107,55.78477412356954,-193.44814749253754,"5384"
"Harold Ramirez","CLE","OF",999,70,-82.3885265841721,-83.1371519854254,-14.5527181366526,-62.7929104548677,-2.8914357687457,-4.90519753304253,-250.667940462906,55.78477412356954,-193.88316633933638,"14387"
"Brett Phillips","TBR","OF",600.9199829101562,70,-83.4092861197252,-83.1371519854254,-10.8458937047442,-62.7929104548677,-4.32279102038485,-6.71454156172186,-251.222574846869,55.78477412356954,-194.43780072329966,"14735"
"Mickey Moniak",,"OF/DH",999,84,-81.3677670486189,-82.0462988187658,-12.6993059206984,-62.7929104548677,-5.88648421179518,-6.51450682209679,-251.307273276843,55.78477412356954,-194.52249915327317,"19956"
"Kyle Garlick","MIN","OF/DH",600.8699951171875,84,-79.3262479775125,-82.0462988187658,-16.4061303526068,-60.4133896377308,-6.25259414594067,-7.39417449398332,-251.83883542654,55.78477412356954,-195.0540613029703,"18063"
"Greg Bird","COL","1B",600.4400024414062,84,-78.3054884419593,-80.9554456521062,-16.4061303526068,-58.0338688205939,-1.99161287596602,-2.16617714757039,-237.858723290803,41.797858296586476,-195.06086499421613,"14131"
"Nick Williams","CHW","OF",999,42,-84.4300456552784,-86.4097114854041,-16.4061303526068,-62.7929104548677,-1.52843008676687,-0.404583960783893,-251.971811995708,55.78477412356954,-195.1870378721383,"14330"
"Derek Fisher","MIL","OF/DH",600.6500244140625,49,-84.4300456552784,-85.3188583187445,-14.5527181366526,-62.7929104548677,-1.96070899079795,-3.42090995625393,-252.476151512595,55.78477412356954,-195.69137738902563,"16192"
"Mark Payton","CIN","OF/DH",999,77,-81.3677670486189,-83.1371519854254,-14.5527181366526,-62.7929104548677,-3.32371467277678,-7.49419186379586,-252.668454162137,55.78477412356954,-195.8836800385676,"16042"
"Bradley Zimmer","CLE","OF",599.1300048828125,63,-83.4092861197252,-84.2280051520849,-12.6993059206984,-62.7929104548677,-3.1582922480628,-6.78955458908126,-253.07735448452,55.78477412356954,-196.2925803609508,"16221"
"Miguel Andujar","NYY","3B/OF/DH",576.4600219726562,56,-82.3885265841721,-84.2280051520849,-16.4061303526068,-62.7929104548677,-2.02687796068354,-1.98888890738503,-249.8313394118,51.8913818742131,-196.939957537587,"15878"
"Erik Gonzalez","PIT","SS",593.9000244140625,168,-75.2432098352997,-74.4103266521487,-10.8458937047442,-60.4133896377308,-11.7729664435163,-15.1906775147233,-247.876463788163,49.579688036251966,-197.29677575191104,"13369"
"Christin Stewart","DET","OF",600.9099731445312,49,-84.4300456552784,-86.4097114854041,-16.4061303526068,-62.7929104548677,-1.59459905665246,-2.54124228436739,-254.174639289177,55.78477412356954,-197.38986516560738,"17714"
"Jared Oliva",,"OF",999,91,-82.3885265841721,-82.0462988187658,-8.99248148879001,-65.1724312720046,-5.2535177983326,-10.4105004894534,-254.263756451518,55.78477412356954,-197.47898232794884,"19968"
"Eric Sogard","CHC","3B",600.3300170898438,140,-79.3262479775125,-75.5011798188083,-12.6993059206984,-62.7929104548677,-4.01848885657551,-16.0430830011433,-250.381216029606,51.8913818742131,-197.48983415539257,"7927"
"Joe Panik","TOR","2B/3B/SS/DH",599.719970703125,126,-79.3262479775125,-76.5920329854679,-14.5527181366526,-62.7929104548677,-2.45479566516518,-12.674438368316,-248.393143587982,49.579688036251966,-197.81345555172985,"11936"
"Magneuris Sierra","MIA","OF",600.3699951171875,84,-83.4092861197252,-83.1371519854254,-8.99248148879001,-65.1724312720046,-4.82123889430152,-9.58084150247309,-255.11343126272,55.78477412356954,-198.3286571391503,"17023"
"Yairo Munoz","BOS","OF/DH",600.5399780273438,49,-84.4300456552784,-85.3188583187445,-14.5527181366526,-65.1724312720046,-1.96070899079795,-3.82323727851749,-255.257999651996,55.78477412356954,-198.4732255284261,"16313"
"Jose Siri","HOU","OF",999,77,-82.3885265841721,-83.1371519854254,-10.8458937047442,-62.7929104548677,-7.95080587689691,-8.34885519322926,-255.464143799336,55.78477412356954,-198.67936967576594,"sa736940"
"Nolan Jones","CLE","3B",588.47998046875,49,-84.4300456552784,-85.3188583187445,-16.4061303526068,-62.7929104548677,-0.529353739158798,-2.11391061965069,-251.591209140307,51.8913818742131,-198.6998272660939,"sa917941"
"Andrew Waters","ATL","OF",596.27001953125,49,-85.4508051908316,-86.4097114854041,-14.5527181366526,-65.1724312720046,-2.65984437414612,-1.63657027002773,-255.882080729067,55.78477412356954,-199.09730660549724,"sa3004378"
"Taylor Ward","LAA","OF",598.969970703125,42,-85.4508051908316,-86.4097114854041,-14.5527181366526,-65.1724312720046,-1.16232015262138,-3.49592298361333,-256.243909221128,55.78477412356954,-199.45913509755812,"17548"
"Wyatt Mathisen","ARI","3B/DH",999,56,-83.4092861197252,-84.2280051520849,-16.4061303526068,-62.7929104548677,-1.32774257733536,-4.22556460078106,-252.389639257401,51.8913818742131,-199.49825738318808,"14555"
"Jonathan Davis","TOR","OF",999,56,-84.4300456552784,-85.3188583187445,-12.6993059206984,-65.1724312720046,-1.32774257733536,-7.74423528832719,-256.692619032388,55.78477412356954,-199.907844908819,"15104"
"Anderson Tejeda","TEX","2B/SS/DH",595.77001953125,63,-83.4092861197252,-85.3188583187445,-12.6993059206984,-62.7929104548677,-3.52440218220828,-2.79354355191216,-250.538306548156,49.579688036251966,-199.95861851190435,"19909"
"Scott Heineman","CIN","OF",999,42,-86.4715647263848,-86.4097114854041,-14.5527181366526,-65.1724312720046,-1.52843008676687,-3.92325464833003,-258.058110355543,55.78477412356954,-201.27333623197347,"14453"
"Guillermo Heredia",,"OF",999,49,-85.4508051908316,-86.4097114854041,-14.5527181366526,-65.1724312720046,-1.59459905665246,-5.18024530002699,-258.360510441572,55.78477412356954,-201.5757363180029,"18721"
"Sam Haggerty","SEA","3B/OF/DH",600.9400024414062,98,-83.4092861197252,-80.9554456521062,-7.1390692728358,-65.1724312720046,-4.9866613190155,-12.9994948202067,-254.662388455894,51.8913818742131,-201.7710065816809,"18054"
"LaMonte Wade Jr.","SFG","1B/OF",999,35,-87.492324261938,-87.5005646520637,-14.5527181366526,-65.1724312720046,-0.730041248590301,-3.14360434625603,-258.591683917505,55.78477412356954,-201.80690979393572,"18126"
"Gerardo Parra","WSN","OF",999,49,-85.4508051908316,-86.4097114854041,-14.5527181366526,-65.1724312720046,-1.59459905665246,-5.60757696474369,-258.787842106289,55.78477412356954,-202.00306798271956,"8553"
